value,count
4056,21460
4057,51717
4058,11044
4059,29574
4060,5415
4061,53250
4062,7774
4063,54467
4064,9812
4065,253690
4066,23249
4067,80997
4068,9675
4069,403757
4070,20179
4071,137481
4072,47002
4073,115254
4074,42979
4075,72220
4076,36621
4077,178437
4078,175814
4079,123086
4080,24098
4081,162073
4082,65217
4083,253297
4084,10379
4085,356545
4086,40309
4087,283475
4088,12850
4089,573898
4090,23293
4091,516656
4092,4781
4093,458864
4094,46562
4095,75874
4096,8535
4097,177460
4098,42593
4099,55442
4100,8323
4101,172507
4102,90913
4103,97325
4104,11534
4105,222244
4106,247714
4107,91858
4108,14269
4109,248724
4110,8443
4111,163170
4112,10760
4113,53292
4114,18573
4115,212814
4116,15647
4117,165018
4118,44268
4119,92181
4120,8954
4121,64596
4122,33834
4123,51899
4124,17076
4125,39121
4126,42718
4127,54670
4128,16517
4129,51511
4130,24984
4131,36547
4132,14070
4133,45403
4134,21864
4135,60459
4136,14179
4137,144316
4138,27972
4139,74720
4140,6609
4141,326430
4142,35067
4143,110940
4144,14530
4145,51112
4146,36983
4147,129006
4148,21296
4149,27073
4150,30784
4151,222466
4152,9365
4153,71926
4154,29870
4155,21762
4156,20532
4157,24512
4158,43513
4159,20425
4160,18995
4161,24866
4162,19210
4163,24233
4164,9120
4165,52331
4166,15971
4167,27789
4168,12806
4169,111043
4170,16121
4171,67150
4172,12489
4173,58285
4174,32274
4175,78836
4176,10011
4177,87261
4178,27130
4179,59863
4180,14448
4181,42322
4182,25957
4183,105620
4184,17680
4185,51442
4186,58716
4187,41735
4188,16540
4189,88580
4190,58364
4191,114162
4192,11934
4193,114944
4194,101536
4195,205709
4196,38792
4197,134635
4198,362180
4199,67792
4200,40949
4201,39085
4202,66569
4203,61111
4204,13506
4205,69035
4206,48946
4207,188061
4208,13568
4209,129400
4210,54127
4211,35347
4212,7679
4213,185356
4214,44324
4215,95514
4216,10307
4217,58691
4218,47791
4219,71930
4220,7603
4221,27063
