value,count
5814,49
5815,4922
5816,31
5817,1643
5818,88
5819,3596
5820,88
5821,4840
5822,78
5823,2279
5824,28
5825,2640
5826,55
5827,4262
5828,43
5829,1868
5830,125
5831,478
5832,75
5833,6264
5834,849
5835,1464
5836,142
5837,5897
5838,119
5839,1656
5840,122
5841,752
5842,94
5843,655
5844,47
5845,1916
5846,107
5847,6601
5848,65
5849,2228
5850,151
5851,2093
5852,81
5853,209
5854,188
5855,409
5856,123
5857,109
5858,105
5859,92
5860,62
5861,93
5862,89
5863,213
5864,63
5865,260
5866,151
5867,319
5868,91
5869,273
5870,153
5871,237
5872,105
5873,699
5874,203
5875,908
5876,122
5877,3251
5878,1048
5879,3146
5880,99
5881,936
5882,264
5883,129
5884,181
5885,353
5886,409
5887,290
5888,95
5889,706
5890,93
5891,1145
5892,18
5893,3414
5894,280
5895,384
5896,58
5897,299
5898,604
5899,668
5900,106
5901,733
5902,926
5903,459
5904,168
5905,3380
5906,6506
5907,681
5908,193
5909,1469
5910,100
5911,2593
5912,107
5913,660
5914,628
5915,679
5916,182
5917,2252
5918,203
5919,3635
5920,70
5921,4742
5922,304
5923,868
5924,185
5925,363
5926,910
5927,127
5928,155
5929,429
5930,512
5931,377
5932,129
5933,2602
5934,488
5935,935
5936,290
5937,1692
5938,693
5939,542
5940,140
5941,145
5942,1537
5943,1480
5944,164
5945,345
5946,446
5947,4380
5948,208
5949,1442
5950,401
5951,3636
5952,263
5953,1381
5954,161
5955,438
5956,105
5957,681
5958,179
5959,2413
5960,75
5961,2183
5962,93
5963,1191
5964,55
5965,1571
5966,269
5967,466
5968,102
5969,799
5970,485
5971,1604
5972,186
5973,2141
5974,258
5975,1727
5976,255
5977,7751
5978,272
5979,6989
5980,126
5981,1875
5982,519
5983,304
5984,220
5985,844
5986,578
5987,316
5988,166
5989,2674
5990,534
5991,1724
5992,173
5993,2834
5994,570
5995,821
5996,454
5997,3863
5998,2538
5999,3197
6000,390
6001,5003
6002,370
6003,867
6004,243
6005,5081
6006,201
6007,1427
6008,105
6009,3135
6010,547
6011,1210
6012,276
6013,662
6014,519
6015,1459
6016,87
6017,851
6018,481
6019,4220
6020,91
6021,837
6022,306
6023,2142
6024,121
6025,1624
6026,508
6027,2500
6028,170
6029,1858
6030,720
6031,4837
6032,256
6033,4701
6034,562
6035,3382
6036,504
6037,3418
6038,2192
6039,2527
6040,415
6041,7992
6042,403
6043,3004
6044,621
6045,2468
6046,3718
6047,3703
6048,455
6049,3048
6050,814
6051,9958
6052,304
6053,2558
6054,551
6055,4178
6056,271
6057,4180
6058,374
6059,31720
6060,492
6061,15900
6062,666
6063,3564
6064,579
6065,48872
6066,753
6067,13406
6068,192
6069,1921
6070,1751
6071,3565
6072,444
6073,2056
6074,14921
6075,1973
6076,603
6077,10221
6078,432
6079,2830
6080,307
6081,2962
6082,1205
6083,6890
6084,203
6085,11214
6086,479
6087,29616
6088,363
6089,7261
6090,608
6091,1291
6092,547
6093,260
6094,869
6095,2289
6096,436
6097,1242
6098,4072
6099,7210
6100,432
6101,3324
6102,251
6103,25399
6104,265
6105,2853
6106,314
6107,7935
6108,234
6109,6579
6110,547
6111,8706
6112,407
6113,4191
6114,1049
6115,28288
6116,614
6117,20628
6118,1225
6119,45317
6120,697
6121,7769
6122,2174
6123,1113
6124,497
6125,871
6126,1232
6127,4946
6128,363
6129,3400
6130,2673
6131,3119
6132,617
6133,3158
6134,15438
6135,2107
6136,636
6137,1430
6138,195
6139,6301
6140,113
6141,5169
6142,95
6143,1284
6144,287
6145,14832
6146,436
6147,3752
6148,467
6149,2853
6150,665
6151,4195
6152,608
6153,6059
6154,1057
6155,5640
6156,698
6157,22230
6158,2338
6159,5852
6160,502
6161,5255
6162,522
6163,1460
6164,463
6165,483
6166,1095
6167,1316
6168,303
6169,1849
6170,1025
6171,1600
6172,643
6173,973
6174,1232
6175,1932
6176,480
6177,4346
6178,1209
6179,12350
6180,355
6181,14253
6182,1194
6183,7604
6184,458
6185,7311
6186,1288
6187,22718
6188,458
6189,9206
6190,1492
6191,4851
6192,576
6193,2636
6194,1952
6195,1659
6196,647
6197,1853
6198,2275
6199,687
6200,539
6201,2353
6202,1709
6203,1623
6204,401
6205,9428
6206,1762
6207,11419
6208,471
6209,34012
6210,1535
6211,7169
6212,313
6213,605
6214,1692
6215,1352
6216,640
6217,662
6218,6752
6219,2417
6220,918
6221,2450
6222,635
6223,806
6224,440
6225,703
6226,1708
6227,2676
6228,668
6229,740
6230,2225
6231,999
6232,806
6233,3633
6234,7419
6235,2103
6236,2454
6237,1275
6238,42059
6239,5914
6240,2854
6241,1948
6242,10795
6243,3085
6244,1372
6245,5983
6246,355
6247,2696
6248,243
6249,3521
6250,493
6251,12078
6252,712
6253,5647
6254,907
6255,13141
6256,458
6257,14168
6258,628
6259,16363
6260,855
6261,56124
6262,548
6263,13417
6264,281
6265,5005
6266,976
6267,12829
6268,841
6269,4374
6270,1436
6271,3454
6272,622
6273,2726
6274,614
6275,4369
6276,332
6277,6129
6278,622
6279,1643
6280,701
6281,16424
6282,1151
6283,6455
6284,1593
6285,7298
6286,3001
6287,3095
6288,946
6289,21429
6290,2338
6291,11267
6292,1303
6293,20309
6294,1574
6295,33155
6296,504
6297,57140
6298,2822
6299,15333
6300,1141
6301,1364
6302,3527
6303,1899
6304,1187
6305,9501
6306,3587
6307,10807
6308,1040
6309,24226
6310,2909
6311,30085
6312,1242
6313,8053
6314,3223
6315,7088
6316,744
6317,4181
6318,1428
6319,18236
6320,516
6321,5095
6322,5079
6323,5745
6324,1443
6325,4509
6326,36156
6327,15147
6328,1589
6329,10342
6330,1288
6331,39570
6332,596
6333,34638
6334,4160
6335,44192
6336,1219
6337,20337
6338,6767
6339,119315
6340,1423
6341,37184
6342,1386
6343,10051
6344,1159
6345,1581
6346,1617
6347,6818
6348,998
6349,5114
6350,1835
6351,4052
6352,818
6353,4320
6354,2180
6355,12075
6356,1324
6357,20720
6358,3158
6359,19857
6360,1237
6361,22324
6362,15944
6363,4915
6364,1900
6365,4054
6366,2193
6367,6957
6368,889
6369,6119
6370,2163
6371,41562
6372,1793
6373,9771
6374,4881
6375,3488
6376,1315
6377,9250
6378,1581
6379,5339
6380,892
6381,2792
6382,3737
6383,16189
6384,913
6385,11766
6386,1751
6387,19057
6388,1117
6389,4001
6390,2682
6391,12931
6392,1597
6393,4611
6394,1017
6395,32848
6396,342
6397,5366
6398,1227
6399,3680
6400,1007
6401,4978
6402,2256
6403,12796
6404,1794
6405,3823
6406,14572
6407,15214
6408,1160
6409,5167
6410,4340
6411,18061
6412,950
6413,10551
6414,9506
6415,42923
6416,2143
6417,11507
6418,42380
6419,19728
6420,2638
6421,25411
6422,1689
6423,23986
6424,694
6425,30872
6426,953
6427,29615
6428,944
6429,11691
6430,4693
6431,7718
6432,1328
6433,5955
6434,17094
6435,3059
6436,1911
6437,5511
6438,1741
6439,6777
6440,1850
6441,12276
6442,2717
6443,9950
6444,449
6445,30266
6446,1282
6447,13474
6448,554
6449,9985
6450,2096
6451,12559
6452,1295
6453,7590
6454,3113
6455,16312
6456,1135
6457,17588
6458,10673
6459,13509
6460,1133
6461,3937
6462,719
6463,8098
6464,698
6465,4683
6466,2160
6467,17059
6468,1786
6469,6501
6470,3830
6471,5866
6472,1406
6473,4107
6474,2861
6475,5218
6476,1363
6477,3144
6478,1696
6479,16660
6480,1183
6481,7930
6482,2486
6483,48371
6484,868
6485,14075
6486,3010
6487,8313
6488,1382
6489,7530
6490,814
6491,3091
6492,655
6493,10460
6494,1922
6495,10027
6496,703
6497,26384
6498,3523
6499,26215
6500,2267
6501,9026
6502,2509
6503,10648
6504,817
6505,16544
6506,2062
6507,14094
6508,940
6509,6654
6510,1217
6511,31318
6512,2883
6513,6742
6514,2740
6515,13302
6516,1354
6517,6200
6518,2339
6519,34217
6520,1775
6521,7723
6522,2293
6523,77714
6524,860
6525,9527
6526,2708
6527,19303
6528,3477
6529,9751
6530,3724
6531,18666
6532,2096
6533,23777
6534,2891
6535,49751
6536,951
6537,33957
6538,3432
6539,29790
6540,1859
6541,23350
6542,8696
6543,5815
6544,1089
6545,6624
6546,2671
6547,7589
6548,927
6549,9934
6550,2685
6551,8463
6552,1746
6553,11743
6554,4828
6555,4245
6556,2929
6557,26377
6558,6064
6559,11815
6560,2956
6561,5595
6562,6288
6563,6767
6564,3514
6565,11911
6566,6772
6567,27480
6568,3121
6569,26283
6570,2358
6571,25532
6572,3609
6573,10863
6574,7657
6575,22903
6576,2132
6577,24170
6578,6098
6579,31619
6580,4965
6581,10141
6582,3862
6583,44522
6584,1439
6585,41079
6586,6565
6587,112624
6588,2641
6589,102761
6590,9614
6591,53599
6592,2966
6593,34617
6594,9687
6595,106431
6596,2524
6597,49392
6598,10491
6599,32153
6600,5983
6601,96048
6602,17819
6603,21301
6604,3828
6605,207110
6606,9819
6607,64568
6608,2944
6609,26964
6610,15699
6611,10832
6612,3820
6613,21235
6614,90101
6615,5487
6616,5423
6617,24057
6618,1945
6619,7343
6620,2933
6621,19725
6622,3408
6623,19582
6624,3175
6625,56422
6626,6451
6627,22451
6628,2924
6629,137597
6630,4019
6631,66234
6632,3648
6633,24289
6634,6178
6635,56428
6636,3665
6637,25907
6638,16682
6639,18168
6640,2531
6641,85278
6642,2385
6643,21075
6644,4808
6645,126242
6646,8080
6647,38432
6648,2063
6649,321574
6650,4498
6651,81275
6652,5907
6653,65440
6654,20256
6655,58287
6656,7594
6657,71643
6658,79158
6659,74622
6660,5797
6661,93831
6662,2363
6663,42694
6664,867
6665,10687
6666,4130
6667,31187
6668,1808
6669,18009
6670,4156
6671,39198
6672,4877
6673,24449
6674,8810
6675,11313
6676,1391
6677,80596
6678,4878
6679,29011
6680,2630
6681,28715
6682,7676
6683,66877
6684,3195
6685,66198
6686,25345
6687,126651
6688,6551
6689,135371
6690,6018
6691,48713
6692,4636
6693,53650
6694,11722
6695,16641
6696,2693
6697,117248
6698,8769
6699,35631
6700,4035
6701,20687
6702,7895
6703,36234
6704,3707
6705,14073
6706,8786
6707,114219
6708,5475
6709,31876
6710,8753
6711,156063
6712,3415
6713,49739
6714,15830
6715,40040
6716,2750
6717,191157
6718,35717
6719,56079
6720,4928
6721,21950
6722,88515
6723,71504
6724,6717
6725,118260
6726,2092
6727,118360
6728,3432
6729,487628
6730,2903
6731,212073
6732,1004
6733,54678
6734,3274
6735,9326
6736,3413
6737,3915
6738,9849
6739,23341
6740,2114
6741,8567
6742,46666
6743,9415
6744,3249
6745,30808
6746,12752
6747,21238
6748,1869
6749,83903
6750,1144
6751,56261
6752,1411
6753,26914
6754,1413
6755,13867
6756,2856
6757,14501
6758,3217
6759,22709
6760,1858
6761,26219
6762,2711
6763,5191
6764,2920
6765,9123
6766,4274
6767,6129
6768,2686
6769,24499
6770,8441
6771,5615
6772,4870
6773,26521
6774,20330
6775,10382
6776,3865
6777,31456
6778,60576
6779,25644
6780,4507
6781,24983
6782,8355
6783,10321
6784,1031
6785,23435
6786,1172
6787,26785
6788,651
6789,44258
6790,2410
6791,38873
6792,1946
6793,38559
6794,4902
6795,13700
6796,4304
6797,26999
6798,6610
6799,24719
6800,4097
6801,49152
6802,5633
6803,13539
6804,1268
6805,10929
6806,6498
6807,7910
6808,2028
6809,8857
6810,6539
6811,4477
6812,1766
6813,5719
6814,4694
6815,13057
6816,1403
6817,13046
6818,4585
6819,31344
6820,2021
6821,17236
6822,10857
6823,5748
6824,3162
6825,2537
6826,19577
6827,5531
6828,3669
6829,1169
6830,8215
6831,15108
6832,3519
6833,2392
6834,6870
6835,39898
6836,3685
6837,7109
6838,6738
6839,52172
6840,2716
6841,9958
6842,6299
6843,39263
6844,2934
6845,6563
6846,9609
6847,26892
6848,3206
6849,5934
6850,3882
6851,20019
6852,1490
6853,8973
6854,9951
6855,41007
6856,3473
6857,21499
6858,11358
6859,95166
6860,3705
6861,29834
6862,9050
6863,7384
6864,1806
6865,3939
6866,16553
6867,3907
6868,2430
6869,4405
6870,10457
6871,2766
6872,2787
6873,4800
6874,4868
6875,12497
6876,3819
6877,15574
6878,9673
6879,29245
6880,3740
6881,39256
6882,14394
6883,5922
6884,4541
6885,4055
6886,9348
6887,2849
6888,3950
6889,6167
6890,11355
6891,4668
6892,2445
6893,16525
6894,18593
6895,3443
6896,4005
6897,23673
6898,20440
6899,5300
6900,5124
6901,48510
6902,23136
6903,9134
6904,4617
6905,58195
6906,11962
6907,15194
6908,2703
6909,10174
6910,46853
6911,14176
6912,6017
6913,14664
6914,205462
6915,28759
6916,9542
6917,9089
6918,4674
6919,55660
6920,1747
6921,11463
6922,10194
6923,185462
6924,2428
6925,34792
6926,6032
6927,440284
6928,3786
6929,60982
6930,5936
6931,99730
6932,8536
6933,77339
6934,35560
6935,27879
6936,8628
6937,28101
6938,7954
6939,65323
6940,2680
6941,47919
6942,1261
6943,130671
6944,4006
6945,48341
6946,2888
6947,33884
6948,2166
6949,34304
6950,2558
6951,21162
6952,3588
6953,22208
6954,3784
6955,47840
6956,5945
6957,60682
6958,4709
6959,63953
6960,5578
6961,38543
6962,7667
6963,4584
6964,10135
6965,14701
6966,12374
6967,5621
6968,3182
6969,27300
6970,11558
6971,10438
6972,951
6973,60378
6974,14212
6975,12769
6976,2753
6977,16013
6978,52273
6979,5852
6980,7121
6981,29253
6982,177611
6983,7314
6984,11262
6985,113560
6986,5578
6987,23466
6988,5007
6989,274999
6990,6861
6991,55731
6992,4493
6993,5964
6994,6070
6995,20361
6996,3238
6997,8562
6998,12983
6999,18786
7000,5257
7001,8095
7002,6913
7003,9915
7004,6807
7005,22356
7006,8608
7007,20716
7008,4911
7009,47015
7010,12634
7011,26418
7012,8092
7013,30189
7014,11861
7015,46466
7016,7237
7017,132329
7018,7519
7019,42427
7020,3684
7021,25849
7022,15423
7023,18754
7024,5762
7025,37902
7026,19867
7027,33217
7028,6823
7029,36175
7030,12862
7031,9697
7032,4283
7033,65731
7034,6343
7035,12462
7036,4855
7037,82572
7038,7423
7039,20107
7040,3500
7041,26468
7042,11899
7043,13857
7044,3838
7045,14633
7046,12523
7047,30532
7048,4548
7049,35560
7050,11727
7051,77247
7052,4941
7053,79967
7054,13519
7055,61085
7056,4606
7057,24802
7058,24400
7059,153302
7060,5787
7061,68350
7062,6319
7063,307610
7064,8291
7065,49239
7066,14192
7067,64067
7068,8029
7069,47722
7070,15718
7071,23394
7072,1893
7073,125817
7074,14852
7075,37839
7076,2143
7077,77181
7078,28468
7079,34322
7080,4836
7081,146441
7082,80828
7083,25520
7084,6408
7085,37014
7086,15530
7087,38732
7088,7008
7089,127699
7090,41499
7091,50756
7092,5635
7093,230353
7094,135971
7095,39615
7096,8623
7097,64855
7098,2905
7099,60623
7100,4936
7101,48255
7102,8682
7103,65575
7104,4966
7105,43421
7106,11122
7107,166662
7108,4867
7109,79313
7110,11367
7111,337583
7112,3064
7113,234629
7114,27212
7115,92385
7116,5547
7117,39119
7118,33693
7119,24811
7120,5370
7121,11092
7122,6280
7123,36471
7124,4937
7125,23505
7126,16151
7127,23239
7128,5966
7129,23381
7130,14786
7131,20159
7132,6553
7133,47691
7134,9099
7135,28801
7136,3881
7137,111343
7138,33738
7139,36802
7140,4415
7141,259813
7142,93243
7143,111533
7144,8520
7145,259880
7146,6991
7147,79821
7148,2238
7149,58486
7150,6219
7151,14575
7152,3400
7153,10272
7154,14368
7155,9771
7156,5203
7157,11826
7158,32699
7159,7846
7160,5773
7161,7301
7162,105053
7163,41419
7164,11074
7165,20765
7166,9599
7167,63365
7168,4071
7169,22428
7170,6288
7171,22068
7172,3110
7173,7904
7174,10893
7175,17815
7176,2871
7177,10858
7178,14618
7179,29210
7180,7917
7181,20291
7182,14499
7183,42107
7184,6839
7185,13042
7186,18924
7187,9552
7188,5918
7189,12351
7190,9969
7191,21678
7192,4235
7193,14896
7194,9194
7195,34055
7196,4985
7197,26707
7198,11184
7199,52437
7200,3713
7201,21221
7202,17545
7203,6206
7204,6948
7205,18135
7206,31024
7207,9683
7208,5628
7209,13002
7210,22041
7211,14059
7212,5423
7213,10206
7214,20262
7215,15542
7216,3300
7217,20207
7218,19400
7219,14338
7220,4854
7221,7300
7222,70576
7223,34628
7224,7704
7225,9083
7226,221721
7227,55660
7228,13731
7229,13079
7230,8399
7231,99532
7232,6617
7233,39962
7234,23277
7235,146421
7236,7620
7237,25611
7238,10152
7239,6514
7240,2116
7241,28714
7242,13665
7243,9745
7244,4187
7245,8623
7246,18082
7247,10564
7248,6211
7249,21056
7250,15904
7251,28990
7252,8561
7253,15152
7254,13958
7255,7841
7256,7504
7257,87575
7258,41540
7259,15647
7260,9559
7261,142004
7262,84446
7263,31674
7264,10869
7265,73565
7266,12328
7267,32746
7268,4474
7269,100620
7270,28670
7271,44833
7272,10513
7273,32940
7274,90202
7275,20795
7276,10987
7277,22154
7278,18152
7279,37754
7280,6215
7281,33216
7282,28729
7283,41954
7284,10721
7285,26574
7286,82050
7287,84295
7288,22090
7289,52327
7290,9184
7291,136976
7292,19572
7293,23596
7294,29527
7295,49345
7296,4468
7297,26741
7298,20955
7299,29745
7300,5496
7301,33320
7302,17192
7303,98123
7304,3699
7305,73257
7306,17346
7307,64897
7308,2981
7309,47529
7310,15726
7311,45156
7312,5658
7313,17838
7314,15918
7315,42048
7316,8635
7317,11065
7318,25246
7319,107466
7320,6382
7321,22909
7322,31937
7323,83485
7324,9006
7325,18437
7326,25876
7327,89688
7328,6416
7329,49831
7330,8036
7331,35349
7332,2694
7333,30952
7334,19122
7335,49473
7336,5513
7337,40581
7338,65512
7339,104312
7340,8747
7341,87502
7342,146691
7343,113094
7344,17343
7345,51492
7346,118676
7347,58705
7348,15694
7349,57705
7350,6454
7351,64262
7352,8734
7353,25318
7354,7489
7355,34352
7356,11709
7357,45160
7358,8645
7359,82402
7360,3002
7361,57143
7362,6914
7363,142557
7364,9327
7365,36312
7366,7432
7367,90579
7368,4278
7369,30479
7370,12551
7371,44585
7372,9204
7373,22507
7374,10625
7375,110825
7376,8269
7377,46070
7378,23239
7379,318786
7380,18268
7381,47458
7382,66843
7383,407643
7384,8830
7385,75445
7386,34725
7387,817115
7388,3498
7389,207534
7390,42136
7391,424435
7392,9622
7393,173013
7394,92950
7395,5045
7396,7431
7397,33319
7398,4470
7399,11728
7400,1422
7401,56742
7402,3090
7403,28396
7404,1810
7405,28748
7406,4720
7407,11473
7408,4649
7409,30480
7410,7854
7411,13214
7412,12956
7413,5176
7414,15531
7415,17846
7416,5456
7417,4959
7418,27183
7419,13362
7420,11162
7421,9187
7422,5465
7423,11461
7424,3166
7425,4908
7426,7639
7427,12988
7428,3713
7429,12374
7430,7412
7431,20654
7432,14707
7433,12485
7434,13408
7435,6661
7436,12532
7437,32797
7438,28881
7439,9010
7440,12528
7441,45601
7442,7075
7443,9077
7444,2668
7445,26191
7446,11419
7447,10688
7448,1634
7449,23118
7450,27339
7451,7614
7452,4851
7453,29387
7454,47425
7455,11275
7456,6421
7457,6031
7458,16027
7459,13981
7460,4295
7461,4581
7462,10017
7463,26993
7464,6118
7465,9217
7466,22180
7467,32784
7468,5535
7469,9847
7470,20302
7471,63290
7472,6878
7473,15394
7474,34048
7475,29156
7476,14471
7477,13594
7478,58806
7479,73434
7480,7175
7481,19281
7482,8211
7483,151172
7484,1571
7485,40090
7486,20231
7487,23612
7488,3733
7489,27231
7490,24080
7491,22832
7492,5723
7493,19159
7494,17299
7495,30448
7496,14079
7497,20576
7498,30451
7499,7699
7500,11689
7501,27346
7502,26865
7503,18140
7504,4994
7505,42401
7506,11741
7507,28039
7508,5198
7509,74722
7510,38771
7511,56978
7512,5007
7513,25431
7514,34073
7515,45926
7516,6329
7517,30481
7518,28358
7519,54216
7520,9865
7521,38950
7522,135342
7523,47101
7524,9015
7525,28315
7526,48838
7527,95375
7528,9160
7529,24358
7530,33265
7531,174146
7532,8410
7533,49072
7534,22842
7535,107159
7536,7159
7537,42029
7538,33038
7539,273086
7540,9377
7541,93163
7542,21248
7543,544947
7544,5487
7545,132317
7546,23661
7547,70464
7548,5717
7549,87363
7550,38798
7551,40073
7552,9344
7553,51862
7554,127066
7555,53140
7556,27064
7557,81086
7558,421264
7559,66121
7560,29069
7561,51440
7562,6296
7563,36538
7564,6615
7565,8609
7566,9819
7567,65192
7568,5549
7569,10914
7570,11274
7571,94429
7572,6542
7573,22152
7574,19928
7575,11154
7576,9470
7577,17172
7578,15135
7579,16387
7580,9227
7581,20547
7582,23097
7583,25128
7584,7521
7585,36127
7586,64109
7587,59768
7588,9648
7589,68806
7590,3275
7591,49625
7592,3334
7593,33214
7594,7942
7595,8778
7596,5811
7597,29815
7598,6912
7599,16245
7600,4886
7601,46886
7602,10268
7603,19194
7604,6171
7605,25014
7606,27478
7607,22127
7608,5670
7609,25965
7610,17645
7611,90690
7612,4974
7613,37339
7614,12386
7615,145244
7616,10647
7617,61264
7618,14150
7619,83014
7620,15703
7621,22795
7622,29468
7623,7771
7624,6894
7625,64920
7626,18564
7627,23641
7628,8917
7629,87434
7630,18656
7631,22556
7632,5925
7633,36609
7634,23330
7635,17377
7636,9078
7637,45225
7638,31349
7639,17697
7640,22713
7641,12591
7642,84735
7643,18873
7644,10198
7645,11027
7646,30089
7647,46936
7648,8434
7649,13089
7650,21080
7651,24909
7652,17441
7653,8931
7654,28057
7655,26588
7656,7050
7657,14519
7658,27250
7659,37281
7660,5925
7661,20073
7662,46568
7663,60602
7664,7462
7665,16110
7666,130656
7667,120703
7668,9618
7669,21540
7670,11005
7671,175559
7672,5910
7673,42996
7674,13022
7675,21798
7676,6781
7677,26520
7678,31879
7679,68383
7680,9552
7681,24825
7682,34096
7683,9788
7684,17519
7685,44094
7686,26210
7687,9884
7688,11312
7689,34277
7690,23900
7691,20044
7692,13863
7693,32923
7694,61859
7695,22362
7696,15163
7697,60292
7698,54496
7699,21337
7700,11052
7701,29507
7702,109669
7703,28472
7704,12619
7705,55030
7706,99563
7707,163939
7708,11444
7709,137763
7710,4357
7711,304804
7712,15474
7713,55505
7714,11680
7715,101102
7716,12634
7717,45252
7718,16915
7719,10291
7720,15924
7721,31285
7722,22870
7723,6615
7724,20141
7725,24093
7726,76971
7727,14004
7728,17053
7729,30766
7730,14477
7731,15951
7732,14199
7733,43355
7734,23648
7735,46495
7736,6488
7737,78800
7738,22850
7739,83066
7740,4826
7741,20231
7742,19574
7743,176695
7744,2788
7745,46843
7746,33439
7747,248143
7748,4507
7749,39555
7750,33837
7751,68490
7752,10072
7753,40377
7754,28975
7755,30262
7756,5295
7757,50656
7758,29100
7759,31655
7760,13935
7761,196534
7762,156157
7763,78042
7764,19675
7765,304536
7766,20522
7767,79933
7768,18828
7769,167044
7770,15302
7771,83071
7772,22913
7773,48145
7774,17379
7775,25250
7776,14532
7777,30288
7778,24418
7779,40901
7780,18099
7781,58590
7782,20316
7783,39000
7784,6949
7785,8179
7786,16705
7787,33974
7788,15335
7789,11537
7790,20633
7791,34751
7792,4433
7793,11892
7794,19165
7795,55069
7796,6332
7797,33410
7798,52198
7799,76025
7800,9792
7801,61231
7802,61915
7803,66255
7804,16045
7805,19685
7806,41706
7807,114310
7808,23273
7809,71687
7810,38302
7811,125408
7812,5802
7813,121452
7814,31777
7815,87593
7816,13288
7817,32840
7818,84466
7819,115797
7820,21902
7821,30480
7822,252320
7823,38210
7824,17437
7825,19956
7826,4820
7827,104539
7828,2500
7829,36916
7830,7348
7831,35048
7832,7195
7833,25962
7834,14307
7835,29076
7836,13241
7837,42896
7838,21618
7839,35525
7840,29853
7841,9167
7842,34686
7843,59712
7844,15846
7845,48160
7846,50869
7847,209176
7848,14057
7849,116419
7850,9602
7851,358540
7852,9744
7853,69305
7854,14210
7855,19604
7856,6237
7857,11835
7858,29311
7859,25601
7860,12487
7861,24419
7862,13408
7863,24057
7864,15729
7865,12463
7866,17121
7867,15557
7868,15922
7869,17779
7870,22206
7871,44818
7872,25831
