value,count
3400,9
3401,298
3402,24
3403,285
3404,48
3405,199
3406,44
3407,63
3408,14
3409,582
3410,22
3411,344
3412,38
3413,314
3414,90
3415,167
3416,31
3417,83
3418,248
3419,153
3420,54
3421,233
3422,49
3423,343
3424,27
3425,52
3426,73
3427,978
3428,41
3429,184
3430,46
3431,591
3432,43
3433,237
3434,38
3435,305
3436,7
3437,162
3438,30
3439,801
3440,35
3441,349
3442,368
3443,390
3444,43
3445,347
3446,53
3447,1250
3448,63
3449,1123
3450,34
3451,3381
3452,53
3453,692
3454,110
3455,6935
3456,54
3457,3724
3458,76
3459,51
3460,70
3461,49
3462,115
3463,28
3464,73
3465,65
3466,538
3467,38
3468,124
3469,69
3470,159
3471,35
3472,61
3473,200
3474,150
3475,81
3476,111
3477,253
3478,280
3479,62
3480,243
3481,328
3482,1671
3483,202
3484,285
3485,2705
3486,86
3487,1016
3488,97
3489,6641
3490,194
3491,1993
3492,170
3493,586
3494,752
3495,209
3496,173
3497,974
3498,98
3499,527
3500,73
3501,354
3502,289
3503,633
3504,115
3505,980
3506,1498
3507,631
3508,388
3509,1249
3510,367
3511,1702
3512,195
3513,846
3514,108
3515,669
3516,140
3517,726
3518,443
3519,920
3520,206
3521,1959
3522,158
3523,2248
3524,79
3525,1474
3526,195
3527,1947
3528,76
3529,1215
3530,216
3531,1828
3532,72
3533,2336
3534,212
3535,4766
3536,106
3537,7826
3538,278
3539,8157
3540,162
3541,9877
3542,323
3543,2475
3544,194
3545,3576
3546,312
3547,1277
3548,174
3549,245
3550,500
3551,865
3552,180
3553,1299
3554,3481
3555,1162
3556,383
3557,1269
3558,371
3559,1531
3560,236
3561,1810
3562,747
3563,5482
3564,302
3565,4340
3566,2878
3567,988
3568,432
3569,11375
3570,241
3571,4757
3572,211
3573,369
3574,1141
3575,2067
3576,352
3577,1314
3578,79
3579,10938
3580,176
3581,3121
3582,128
3583,1252
3584,100
3585,1049
3586,210
3587,2267
3588,337
3589,2694
3590,618
3591,2278
3592,221
3593,960
3594,624
3595,5017
3596,353
3597,6126
3598,1058
3599,8037
3600,379
3601,14910
3602,3530
3603,12152
3604,510
3605,6057
3606,236
3607,5564
3608,271
3609,2662
3610,203
3611,18922
3612,360
3613,5019
3614,320
3615,1291
3616,102
3617,1018
3618,298
3619,1020
3620,369
3621,3466
3622,288
3623,1256
3624,225
3625,23251
3626,210
3627,4423
3628,283
3629,54274
3630,589
3631,22679
3632,372
3633,2740
3634,560
3635,20794
3636,187
3637,8984
3638,745
3639,3098
3640,237
3641,4867
3642,1114
3643,1648
3644,301
3645,475
3646,3814
3647,1228
3648,479
3649,1511
3650,497
3651,1240
3652,182
3653,2075
3654,197
3655,1005
3656,110
3657,3035
3658,829
3659,1194
3660,256
3661,7884
3662,3715
3663,2057
3664,379
3665,3706
3666,263
3667,4344
3668,204
3669,8667
3670,587
3671,2844
3672,414
3673,1285
3674,1083
3675,832
3676,411
3677,399
3678,859
3679,1957
3680,620
3681,999
3682,689
3683,2449
3684,260
3685,4801
3686,619
3687,2434
3688,358
3689,6287
3690,588
3691,5850
3692,387
3693,15561
3694,635
3695,6739
3696,503
3697,1900
3698,402
3699,647
3700,650
3701,583
3702,973
3703,974
3704,277
3705,799
3706,1079
3707,1781
3708,540
3709,839
3710,1237
3711,1127
3712,351
3713,2064
3714,2379
3715,1596
3716,900
3717,1414
3718,2323
3719,1043
3720,1083
3721,1393
3722,7973
3723,2126
3724,942
3725,6193
3726,1415
3727,7205
3728,592
3729,2244
3730,1732
3731,2490
3732,436
3733,3425
3734,4468
3735,3453
3736,1389
3737,8754
3738,1794
3739,4050
3740,1050
3741,3166
3742,8775
3743,13686
3744,1076
3745,13657
3746,1923
3747,10477
3748,839
3749,30384
3750,1508
3751,10609
3752,659
3753,5791
3754,771
3755,21372
3756,417
3757,11705
3758,866
3759,22156
3760,855
3761,12872
3762,974
3763,56030
3764,593
3765,20442
3766,2131
3767,12415
3768,529
3769,17911
3770,1278
3771,5054
3772,887
3773,31273
3774,1123
3775,8969
3776,1335
3777,65639
3778,3404
3779,26850
3780,1087
3781,1143
3782,3928
3783,6823
3784,651
3785,2537
3786,3466
3787,15460
3788,1050
3789,4016
3790,2908
3791,12315
3792,1029
3793,5260
3794,2394
3795,1644
3796,701
3797,3261
3798,2181
3799,2612
3800,507
3801,7857
3802,1569
3803,3137
3804,860
3805,21130
3806,2215
3807,5402
3808,888
3809,11710
3810,2216
3811,11017
3812,908
3813,30671
3814,3018
3815,17648
3816,914
3817,71685
3818,1267
3819,48389
3820,654
3821,40019
3822,2305
3823,39362
3824,1439
3825,10998
3826,2127
3827,25715
3828,1180
3829,13911
3830,1398
3831,30964
3832,1255
3833,16859
3834,1130
3835,20279
3836,901
3837,32527
3838,2141
3839,54399
3840,505
3841,48757
3842,3143
3843,15591
3844,1523
3845,23707
3846,3108
3847,24227
3848,1133
3849,31852
3850,2603
3851,13182
3852,409
3853,13084
3854,763
3855,1329
3856,376
3857,3741
3858,3091
3859,3840
3860,1110
3861,8085
3862,7097
3863,2856
3864,1115
3865,16116
3866,2168
3867,6852
3868,1283
3869,17510
3870,2792
3871,6014
3872,675
3873,25902
3874,603
3875,13789
3876,159
3877,5940
3878,850
3879,17306
3880,261
3881,20037
3882,1279
3883,7676
3884,355
3885,3046
3886,1978
3887,5694
3888,1173
3889,6339
3890,3606
3891,6191
3892,1125
3893,6524
3894,3440
3895,15886
3896,1175
3897,7344
3898,2363
3899,37917
3900,1153
3901,19320
3902,2646
3903,9877
3904,662
3905,16279
3906,2562
3907,3154
3908,438
3909,26769
3910,1234
3911,9813
3912,495
3913,1579
3914,1749
3915,2022
3916,770
3917,2599
3918,2544
3919,1403
3920,872
3921,4413
3922,2854
3923,2530
3924,1075
3925,2093
3926,4694
3927,4042
3928,1397
3929,4364
3930,4152
3931,1801
3932,1525
3933,9742
3934,3657
3935,5573
3936,855
3937,24538
3938,4586
3939,9039
3940,1244
3941,45751
3942,5443
3943,10694
3944,1573
3945,10943
3946,5379
3947,2466
3948,1076
3949,18083
3950,3442
3951,3807
3952,1227
3953,8095
3954,15975
3955,6818
3956,2568
3957,5842
3958,54784
3959,11629
3960,3889
3961,9062
3962,2964
3963,4250
3964,2115
3965,3422
3966,4087
3967,1290
3968,2328
3969,4361
3970,5618
3971,2939
3972,2006
3973,10043
3974,16097
3975,7233
3976,3537
3977,9157
3978,1832
3979,14516
3980,3574
3981,10936
3982,5839
3983,16644
3984,2737
3985,11125
3986,10739
3987,7886
3988,4761
3989,7066
3990,4616
3991,6606
3992,2092
3993,10994
3994,3657
3995,11743
3996,2695
3997,22853
3998,4508
3999,20051
4000,2374
4001,18048
4002,2763
4003,13920
4004,1612
4005,8332
4006,4770
4007,7062
4008,1659
4009,10394
4010,4976
4011,11524
4012,2160
4013,11358
4014,5726
4015,20890
4016,4056
4017,31687
4018,11417
4019,31401
4020,4224
4021,30519
4022,29280
4023,7918
4024,5477
4025,9952
4026,5295
4027,9452
4028,3402
4029,23524
4030,4116
4031,25239
4032,1412
4033,61614
4034,7048
4035,52132
4036,3522
4037,17573
4038,11213
4039,83492
4040,4103
4041,24005
4042,10413
4043,39656
4044,3011
4045,30348
4046,7776
4047,20434
4048,2391
4049,13133
4050,5927
4051,16087
4052,5044
4053,9469
4054,52324
4055,21857
4056,4342
4057,11021
4058,2425
4059,6113
4060,1109
4061,11317
4062,1585
4063,11212
4064,2001
4065,50701
4066,4780
4067,16756
4068,1968
4069,82658
4070,4169
4071,28833
4072,9300
4073,23679
4074,8891
4075,14899
4076,7647
4077,36281
4078,35102
4079,25332
4080,5021
4081,32952
4082,13469
4083,51426
4084,2204
4085,73801
4086,8336
4087,57152
4088,2723
4089,117107
4090,4806
4091,106445
4092,973
4093,93676
4094,9643
4095,15515
4096,1681
4097,35318
4098,8796
4099,11389
4100,1730
4101,36107
4102,18896
4103,20097
4104,2433
4105,45061
4106,50771
4107,18799
4108,3079
4109,52609
4110,1755
4111,32954
4112,2211
4113,10757
4114,3879
4115,45188
4116,3361
4117,34659
4118,9160
4119,18511
4120,1898
4121,13047
4122,6926
4123,10338
4124,3667
4125,8327
4126,8646
4127,11625
4128,3466
4129,10406
4130,5422
4131,7745
4132,2857
4133,9530
4134,4580
4135,13048
4136,2967
4137,31157
4138,6469
4139,16121
4140,1432
4141,68849
4142,7403
4143,22744
4144,3124
4145,10757
4146,7905
4147,28668
4148,4500
4149,5456
4150,6594
4151,51175
4152,2020
4153,15917
4154,6312
4155,4671
4156,4411
4157,5228
4158,9245
4159,4420
4160,3986
4161,5423
4162,4310
4163,4991
4164,2016
4165,11240
4166,3434
4167,5903
4168,2780
4169,24023
4170,3538
4171,14657
4172,2620
4173,12535
4174,7238
4175,16194
4176,2115
4177,18210
4178,6081
4179,12378
4180,3068
4181,9146
4182,5506
4183,21682
4184,3772
4185,10711
4186,12469
4187,8981
4188,3448
4189,18981
4190,12391
4191,22951
4192,2613
4193,23063
4194,21232
4195,43405
4196,8334
4197,27734
4198,77944
4199,14096
4200,8772
4201,8112
4202,14006
4203,12814
4204,2723
4205,14615
4206,10612
4207,38893
4208,2787
4209,26697
4210,11640
4211,7309
4212,1571
4213,39830
4214,9230
4215,19817
4216,2190
4217,11779
4218,10032
4219,14780
4220,1630
4221,5625
4222,45108
4223,9187
4224,3653
4225,5974
4226,15224
4227,20981
4228,2971
4229,10386
4230,7150
4231,6351
4232,3122
4233,20382
4234,3963
4235,8056
4236,3426
4237,34941
4238,8403
4239,27018
4240,4749
4241,18032
4242,8589
4243,22017
4244,6740
4245,15085
4246,18133
4247,19160
4248,3885
4249,25129
4250,20425
4251,16935
4252,6600
4253,11211
4254,43309
4255,39821
4256,7314
4257,26598
4258,85913
4259,25666
4260,7806
4261,31068
4262,54628
4263,15837
4264,5459
4265,96526
4266,2434
4267,46844
4268,2731
4269,54309
4270,5222
4271,18744
4272,4597
4273,8159
4274,11157
4275,4593
4276,9540
4277,33135
4278,16194
4279,13487
4280,5957
4281,48078
4282,19118
4283,15306
4284,4852
4285,6286
4286,12048
4287,17904
4288,4240
4289,4722
4290,9332
4291,11430
4292,5173
4293,4202
4294,7903
4295,15342
4296,2154
4297,6617
4298,8510
4299,11155
4300,4764
4301,12208
4302,10827
4303,9932
4304,2754
4305,32214
4306,13881
4307,14825
4308,3129
4309,61683
4310,14126
4311,17157
4312,5191
4313,70076
4314,18309
4315,35154
4316,6663
4317,60613
4318,37688
4319,24662
4320,7697
4321,17979
4322,95504
4323,13863
4324,9913
4325,15185
4326,4119
4327,19346
4328,8403
4329,17981
4330,4710
4331,15317
4332,7570
4333,30331
4334,12667
4335,21149
4336,2000
4337,14754
4338,8262
4339,20787
4340,3726
4341,12786
4342,9281
4343,64026
4344,2485
4345,16701
4346,17149
4347,31676
4348,3558
4349,16171
4350,11297
4351,51744
4352,3737
4353,29011
4354,7338
4355,116524
4356,3145
4357,28564
4358,12812
4359,205468
4360,4721
4361,54298
4362,11358
4363,45146
4364,4364
4365,24039
4366,14816
4367,34655
4368,6663
4369,38969
4370,15937
4371,30177
4372,5021
4373,36480
4374,8095
4375,28164
4376,2788
4377,62994
4378,12901
4379,40860
4380,2969
4381,98977
4382,22142
4383,25042
4384,4262
4385,43066
4386,20766
4387,39226
4388,4348
4389,14360
4390,10904
4391,15901
4392,4650
4393,16304
4394,25767
4395,29933
4396,4023
4397,18798
4398,30734
4399,67273
4400,9008
4401,44447
4402,51344
4403,77419
4404,8911
4405,91656
4406,136132
4407,143983
4408,11440
4409,74043
4410,6273
4411,226259
4412,9200
4413,91815
4414,34574
4415,48630
4416,7284
4417,33542
4418,4781
4419,22028
4420,4828
4421,18465
4422,14013
4423,12840
4424,2131
4425,5323
4426,21204
4427,12576
4428,4304
4429,10277
4430,23145
4431,35068
4432,3734
4433,10962
4434,26992
4435,53061
4436,9308
4437,22540
4438,46881
4439,29287
4440,13854
4441,24023
4442,90675
4443,12544
4444,9560
4445,72299
4446,3465
4447,20945
4448,4650
4449,122140
4450,5977
4451,26773
4452,5373
4453,6758
4454,12754
4455,5534
4456,6462
4457,8145
4458,11737
4459,8241
4460,7188
4461,19464
4462,12344
4463,11152
4464,6766
4465,11807
4466,14807
4467,19580
4468,11793
4469,20875
4470,24165
4471,24251
4472,5957
4473,24147
4474,28546
4475,34002
4476,5267
4477,33529
4478,42736
4479,89052
4480,8557
4481,24106
4482,18176
4483,10219
4484,9702
4485,4619
4486,16834
4487,13231
4488,6734
4489,6270
4490,24958
4491,9819
4492,8164
4493,15857
4494,23025
4495,12320
4496,6186
4497,20970
4498,24149
4499,20620
4500,3998
4501,19844
4502,36808
4503,9667
4504,14736
4505,11187
4506,22531
4507,16414
4508,8856
4509,15445
4510,18903
4511,39622
4512,4543
4513,14367
4514,11301
4515,11204
4516,3724
4517,16439
4518,14163
4519,5997
4520,4598
4521,13454
4522,29207
4523,15586
4524,6185
4525,23172
4526,20535
4527,24566
4528,7522
4529,78052
4530,39495
4531,27239
4532,10133
4533,22972
4534,133467
4535,14889
4536,12108
4537,14371
4538,41257
4539,9328
4540,9377
4541,17036
4542,48714
4543,26365
4544,10239
4545,20726
4546,104340
4547,20710
4548,10768
4549,16288
4550,9332
4551,52187
4552,6536
4553,63820
4554,9609
4555,79168
4556,9265
4557,25586
4558,20387
4559,33231
4560,6005
4561,29208
4562,32281
4563,11000
4564,11358
4565,69796
4566,19305
4567,27529
4568,13832
4569,118955
4570,38807
4571,53375
4572,18705
4573,38143
4574,85670
4575,21908
4576,10922
4577,23627
4578,5674
4579,30571
4580,1173
4581,36375
4582,31744
4583,34748
4584,7156
4585,89292
4586,93697
4587,22998
4588,12881
4589,137732
4590,4975
4591,55550
4592,10476
4593,15714
4594,12426
4595,21237
4596,14122
4597,10332
4598,13263
4599,7801
4600,3499
4601,15523
4602,14926
4603,9578
4604,13379
4605,15151
4606,25475
4607,34173
4608,9802
4609,27422
4610,43873
4611,30101
4612,6238
4613,10265
4614,70925
4615,91504
4616,23360
4617,21663
4618,150718
4619,161362
4620,19425
4621,54752
4622,12890
4623,75821
4624,2933
4625,78953
4626,3327
4627,127031
4628,622
4629,148933
4630,8380
4631,75063
4632,2681
4633,41888
4634,10306
4635,21472
4636,4575
4637,20623
4638,8395
4639,14413
4640,3156
4641,24350
4642,8400
4643,30545
4644,3308
4645,33527
4646,10667
4647,54631
4648,2567
4649,27516
4650,7031
4651,17592
4652,3206
4653,22810
4654,7273
4655,21481
4656,5353
4657,28659
4658,9038
4659,31955
4660,7263
4661,123932
4662,14527
4663,34631
4664,15314
4665,11833
4666,23043
4667,16732
4668,9247
4669,15657
4670,17623
4671,16921
4672,8979
4673,23447
4674,31013
4675,18235
4676,14610
4677,36049
4678,51456
4679,20537
4680,10329
4681,18248
4682,59514
4683,47982
4684,16900
4685,25302
4686,23499
4687,97619
4688,7089
4689,32057
4690,13904
4691,25247
4692,3026
4693,15308
4694,23163
4695,23044
4696,7978
4697,73202
4698,23750
4699,49733
4700,6856
4701,109449
4702,34592
4703,29679
4704,4181
4705,13790
4706,12551
4707,6726
4708,2806
4709,15935
4710,25954
4711,7697
4712,7980
4713,12598
4714,105378
4715,13140
4716,9533
4717,13388
4718,40302
4719,15467
4720,7618
4721,7442
4722,37324
4723,15090
4724,11409
4725,5812
4726,34619
4727,47896
4728,9969
4729,11667
4730,31886
4731,15681
4732,10597
4733,10100
4734,19957
4735,26309
4736,7813
4737,23028
4738,95945
4739,9459
4740,13486
4741,15942
4742,227693
4743,10536
4744,27086
4745,42574
4746,12588
4747,23233
4748,14145
4749,67603
4750,26481
4751,18705
4752,5269
4753,9517
4754,22511
4755,6902
4756,6777
4757,22390
4758,35280
4759,7325
4760,13728
4761,10381
4762,82245
4763,6217
4764,13170
4765,19362
4766,39408
4767,9429
4768,7796
4769,21910
4770,15878
4771,14701
4772,11051
4773,62551
4774,17210
4775,6604
4776,7728
4777,78877
4778,17832
4779,18994
4780,6020
4781,33622
4782,41962
4783,17801
4784,12620
4785,18991
4786,79834
4787,26139
4788,21543
4789,9048
4790,18902
4791,34805
4792,8146
4793,19561
4794,11003
4795,26444
4796,11781
4797,29504
4798,10022
4799,38160
4800,10047
4801,12661
4802,11314
4803,46484
4804,9842
4805,25056
4806,15125
4807,120262
4808,8804
4809,30944
4810,10329
4811,252369
4812,6189
4813,57799
4814,16820
4815,36502
4816,9582
4817,13754
4818,23603
4819,40626
4820,19041
4821,28714
4822,30158
4823,126217
4824,9188
4825,45297
4826,25337
4827,202795
4828,17778
4829,107305
4830,26644
4831,34826
4832,13851
4833,19072
4834,20532
4835,19258
4836,15923
4837,28463
4838,22550
4839,20064
4840,10711
4841,16810
4842,25858
4843,16177
4844,8284
4845,25492
4846,37781
4847,20736
4848,10101
4849,39991
4850,24828
4851,37479
4852,12930
4853,44081
4854,60799
4855,74099
4856,29684
4857,64853
4858,50896
4859,76950
4860,23616
4861,40793
4862,44321
4863,33676
4864,6297
4865,52709
4866,29694
4867,42559
4868,3112
4869,64834
4870,100177
4871,67369
4872,10508
4873,21781
4874,260697
4875,21989
4876,13683
4877,12233
4878,9071
4879,54878
4880,6932
4881,26055
4882,18355
4883,96517
4884,8164
4885,37482
4886,17271
4887,59915
4888,9011
4889,24836
4890,21925
4891,97698
4892,21700
4893,108585
4894,88033
4895,28225
4896,16651
4897,141739
4898,30356
4899,78652
4900,10385
4901,84130
4902,21805
4903,117619
4904,12550
4905,42362
4906,16569
4907,58534
4908,6570
4909,38955
4910,25383
4911,37881
4912,6556
4913,95044
4914,28733
4915,57507
4916,12975
4917,32678
4918,38725
4919,19614
4920,8729
4921,90119
4922,26063
4923,57779
4924,6782
4925,64371
4926,22123
4927,211425
4928,9383
4929,67773
4930,25881
4931,46596
4932,4027
4933,38253
4934,34224
4935,27788
4936,4742
4937,21672
4938,59219
4939,31703
4940,7894
4941,25917
4942,116434
4943,33982
4944,16243
4945,86952
4946,228388
4947,104679
4948,22836
4949,178768
4950,16403
4951,214344
4952,18207
4953,52507
4954,13851
4955,98537
4956,14063
4957,43657
4958,16147
4959,81476
4960,9892
4961,36997
4962,20519
4963,153755
4964,5891
4965,128933
4966,16806
4967,118221
4968,8569
4969,99487
4970,17667
4971,63740
4972,8291
4973,25864
4974,27238
4975,4003
4976,13310
4977,33296
4978,53253
4979,9613
4980,14445
4981,58759
4982,45811
4983,13528
4984,11101
4985,59816
4986,34071
4987,19717
4988,7799
4989,14874
4990,27102
4991,7373
4992,11952
4993,11166
4994,52585
4995,11316
4996,15464
4997,24779
4998,40763
4999,8638
5000,12991
5001,13618
5002,30106
5003,11541
5004,5165
5005,11802
5006,37582
5007,40716
5008,7303
5009,10262
5010,25659
5011,11319
5012,7786
5013,13767
5014,46171
5015,17196
5016,22569
5017,23284
5018,77513
5019,23244
5020,19644
5021,20775
5022,49864
5023,14277
5024,14733
5025,20526
5026,41760
5027,5860
5028,18402
5029,28180
5030,65315
5031,5335
5032,21329
5033,32686
5034,97875
5035,7884
5036,26587
5037,19457
5038,163121
5039,6821
5040,38527
5041,22716
5042,359562
5043,5870
5044,30149
5045,41077
5046,10040
5047,8179
5048,14376
5049,45803
5050,14612
5051,13733
5052,19744
5053,70062
5054,25095
5055,23081
5056,6770
5057,112744
5058,38261
5059,33775
5060,17011
5061,110655
5062,63598
5063,43859
5064,12703
5065,157610
5066,29572
5067,45107
5068,7525
5069,60192
5070,20001
5071,61892
5072,9576
5073,26704
5074,42184
5075,68332
5076,14461
5077,27682
5078,57608
5079,125064
5080,20419
5081,51998
5082,25786
5083,38751
5084,9824
5085,98253
5086,30249
5087,51169
5088,17225
5089,156036
5090,48684
5091,83585
5092,32718
5093,202505
5094,82991
5095,72128
5096,37286
5097,63534
5098,117268
5099,21933
5100,27871
5101,18969
5102,137399
5103,14368
5104,19930
5105,26313
5106,17266
5107,19155
5108,10314
5109,26455
5110,35655
5111,57868
5112,19669
5113,31122
5114,52017
5115,15712
5116,27751
5117,32599
5118,84147
5119,26902
5120,20908
5121,25857
5122,58047
5123,74117
5124,14655
5125,57859
5126,50362
5127,44562
5128,57494
5129,93570
5130,46899
5131,41323
5132,29233
5133,95362
5134,57884
5135,20699
5136,13532
5137,121727
5138,70689
5139,39999
5140,19671
5141,87821
5142,48546
5143,59109
5144,32522
5145,30249
5146,83263
5147,28193
5148,19895
5149,44693
5150,73776
5151,56587
5152,10400
5153,42595
5154,185073
5155,97688
5156,25093
5157,179168
5158,524182
5159,95630
5160,32923
5161,273566
5162,6242
5163,194855
5164,2518
5165,147502
5166,5124
5167,39526
5168,6688
5169,40568
5170,11065
5171,13675
5172,9586
5173,25109
5174,15896
5175,17203
5176,21593
5177,36866
5178,43728
5179,28421
5180,25535
5181,14907
5182,66000
5183,63889
5184,17647
5185,29741
5186,17389
5187,115869
5188,17095
5189,32229
5190,22778
5191,220910
5192,6547
5193,57743
5194,7840
5195,278786
5196,8380
5197,93024
5198,22293
5199,159563
5200,19805
5201,82900
5202,25841
5203,42891
5204,13537
5205,35155
5206,19412
5207,118004
5208,7822
5209,49448
5210,23255
5211,41350
5212,9910
5213,38886
5214,21983
5215,109615
5216,17639
5217,138306
5218,21793
5219,197076
5220,7318
5221,226354
5222,39193
5223,103981
5224,18797
5225,49185
5226,37193
5227,30391
5228,15914
5229,47416
5230,49557
5231,54725
5232,9638
5233,51338
5234,90835
5235,56997
5236,12862
5237,66525
5238,27270
5239,43992
5240,7199
5241,171535
5242,10445
5243,38966
5244,6580
5245,57641
5246,22340
5247,82959
5248,13230
5249,29268
5250,26746
5251,145903
5252,13622
5253,84220
5254,20187
5255,159640
5256,16441
5257,161460
5258,24610
5259,123999
5260,16859
5261,37329
5262,37978
5263,16936
5264,16099
5265,11294
5266,56290
5267,20942
5268,19193
5269,13883
5270,18174
5271,11024
5272,29711
5273,18531
5274,26490
5275,14818
5276,25064
5277,44090
5278,64481
5279,13124
5280,13147
5281,12470
5282,44689
5283,8999
5284,7018
5285,10666
5286,80038
5287,18560
5288,13420
5289,20149
5290,68668
5291,25057
5292,12263
5293,29465
5294,47542
5295,34378
5296,5802
5297,11908
5298,58123
5299,47646
5300,6528
5301,13464
5302,47722
5303,12122
5304,6633
5305,14207
5306,45076
5307,32198
5308,4833
5309,14294
5310,37407
5311,46105
5312,8834
5313,27418
5314,29680
5315,12576
5316,8528
5317,38300
5318,21020
5319,22987
5320,13125
5321,50881
5322,59165
5323,25704
5324,22581
5325,13870
5326,78669
5327,30229
5328,20384
5329,8923
5330,45445
5331,43087
5332,15996
5333,16400
5334,25362
5335,56163
5336,7151
5337,12960
5338,102887
5339,64084
5340,21359
5341,26734
5342,281365
5343,19128
5344,24062
5345,56101
5346,21290
5347,20618
5348,17715
5349,24905
5350,34650
5351,10262
5352,23496
5353,13308
5354,78698
5355,18997
5356,24390
5357,19047
5358,28778
5359,30874
5360,27455
5361,16864
5362,66639
5363,32666
5364,25523
5365,26086
5366,118333
5367,30784
5368,17507
5369,28833
5370,34763
5371,44356
5372,17989
5373,54822
5374,56201
5375,71031
5376,29705
5377,88408
5378,97382
5379,103357
5380,21762
5381,49736
5382,22686
5383,139653
5384,15842
5385,98227
5386,18894
5387,25244
5388,15720
5389,122348
5390,14404
5391,54056
5392,6116
5393,47616
5394,28284
5395,24910
5396,13912
5397,78871
5398,36555
5399,30424
5400,11951
5401,106136
5402,62177
5403,43066
5404,23981
5405,24311
5406,42603
5407,24805
5408,26648
5409,16835
5410,69911
5411,60720
5412,18357
5413,22668
5414,96213
5415,12554
5416,18814
5417,16370
5418,44658
5419,8331
5420,15003
5421,36572
5422,82001
5423,19882
5424,16904
5425,110112
5426,34661
5427,30746
5428,13311
5429,184423
5430,27012
5431,58584
5432,18456
5433,161833
5434,55067
5435,88767
5436,18602
5437,28877
5438,149783
5439,16233
5440,23098
5441,10580
5442,117500
5443,17977
5444,20834
5445,9941
5446,92789
5447,51044
5448,15890
5449,23228
5450,60004
5451,27347
5452,11815
5453,36193
5454,49400
5455,38780
5456,15548
5457,120155
5458,235197
5459,33634
5460,30796
5461,151175
5462,67615
5463,27231
5464,22126
5465,64272
5466,45163
5467,30041
5468,18325
5469,53813
5470,42865
5471,28400
5472,14089
5473,37375
5474,25003
5475,14254
5476,5162
5477,21580
5478,19442
5479,11396
5480,3920
5481,55648
5482,25352
5483,15948
5484,6709
5485,91894
5486,51290
5487,25420
5488,8988
5489,97986
5490,32178
5491,29686
5492,9901
5493,130771
5494,34379
5495,67644
5496,11471
5497,49068
5498,48111
5499,45676
5500,19224
5501,56131
5502,28998
5503,23860
5504,28394
5505,105393
5506,51238
5507,56113
5508,15234
5509,180031
5510,42344
5511,119170
5512,17258
5513,50386
5514,53681
5515,154513
5516,31193
5517,81158
5518,74429
5519,59035
5520,29406
5521,42745
5522,90947
5523,7184
5524,27197
5525,21504
5526,74893
5527,12678
5528,21491
5529,45799
5530,49469
5531,15891
5532,18249
5533,72980
5534,267012
5535,48122
5536,27894
5537,25292
5538,46145
5539,74663
5540,19339
5541,60597
5542,63209
5543,69021
5544,29238
5545,46957
5546,104597
5547,35721
5548,21586
5549,69991
