value,count
5926,3484
5927,532
5928,524
5929,1583
5930,1939
5931,1435
5932,543
5933,10016
5934,1955
5935,4873
5936,1051
5937,6926
5938,3570
5939,2181
5940,557
5941,775
5942,4227
5943,4344
5944,633
5945,1075
5946,1814
5947,14291
5948,743
5949,4346
5950,1536
5951,13974
5952,980
5953,4173
5954,617
5955,1743
5956,400
5957,3490
5958,699
5959,8291
5960,253
5961,12474
5962,398
5963,5617
5964,204
5965,5399
5966,1075
5967,1799
5968,476
5969,4378
5970,1808
5971,5827
5972,757
5973,10954
5974,1175
5975,8226
5976,924
5977,40490
5978,1101
5979,29559
5980,530
5981,8733
5982,2100
5983,1707
5984,747
5985,2900
5986,2514
5987,1206
5988,573
5989,9722
5990,2041
5991,4880
5992,778
5993,9930
5994,2221
5995,3685
5996,1958
5997,13918
5998,11518
5999,13640
6000,1447
6001,16416
6002,1872
6003,3145
6004,882
6005,20562
6006,790
6007,4792
6008,472
6009,13447
6010,2097
6011,4553
6012,1054
6013,4354
6014,1854
6015,5725
6016,344
6017,3769
6018,1746
6019,17497
6020,287
6021,3516
6022,962
6023,9964
6024,509
6025,5936
6026,1821
6027,10112
6028,663
6029,6909
6030,2656
6031,20378
6032,927
6033,18689
6034,2228
6035,13750
6036,1822
6037,14310
6038,7245
6039,10382
6040,1480
6041,36556
6042,1573
6043,12385
6044,2509
6045,9665
6046,12764
6047,14779
6048,1706
6049,12381
6050,2901
6051,40333
6052,1057
6053,10820
6054,1908
6055,17111
6056,903
6057,16848
6058,1427
6059,126473
6060,1791
6061,60825
6062,2501
6063,14085
6064,2117
6065,187104
6066,3080
6067,53463
6068,685
6069,7576
6070,7076
6071,14438
6072,1681
6073,7903
6074,57541
6075,7105
6076,2211
6077,43829
6078,1858
6079,11035
6080,1207
6081,11917
6082,5525
6083,27110
6084,780
6085,41695
6086,1583
6087,112417
6088,1143
6089,27139
6090,2266
6091,5206
6092,1948
6093,881
6094,3250
6095,8872
6096,1501
6097,4828
6098,15307
6099,28613
6100,1746
6101,12607
6102,1002
6103,101052
6104,905
6105,11027
6106,1029
6107,33593
6108,710
6109,23003
6110,2111
6111,32828
6112,1537
6113,16549
6114,3941
6115,96905
6116,2261
6117,79510
6118,4624
6119,171027
6120,2655
6121,31045
6122,12963
6123,4371
6124,2161
6125,3554
6126,4995
6127,17830
6128,1402
6129,14303
6130,10723
6131,13145
6132,2325
6133,13016
6134,58057
6135,7927
6136,2435
6137,6126
6138,597
6139,30356
6140,377
6141,22584
6142,468
6143,7307
6144,931
6145,58421
6146,1648
6147,16228
6148,1818
6149,11837
6150,2362
6151,17362
6152,2370
6153,24537
6154,3330
6155,24425
6156,2811
6157,89388
6158,9727
6159,27113
6160,1808
6161,22411
6162,1882
6163,6072
6164,1835
6165,1853
6166,4823
6167,5462
6168,1285
6169,6574
6170,3454
6171,5863
6172,2396
6173,3484
6174,4545
6175,7058
6176,1647
6177,15916
6178,3901
6179,47612
6180,1425
6181,53066
6182,4638
6183,26117
6184,1844
6185,25786
6186,4672
6187,76212
6188,1851
6189,31663
6190,5837
6191,17755
6192,2142
6193,9546
6194,7623
6195,5723
6196,2353
6197,6441
6198,8497
6199,2613
6200,2083
6201,7982
6202,6541
6203,5502
6204,1593
6205,32578
6206,7064
6207,40019
6208,1677
6209,122268
6210,6192
6211,24715
6212,1252
6213,2192
6214,7013
6215,5196
6216,2486
6217,2502
6218,28451
6219,9046
6220,3554
6221,9015
6222,2567
6223,2916
6224,1765
6225,2629
6226,6926
6227,10390
6228,2706
6229,2602
6230,9139
6231,3973
6232,3218
6233,11771
6234,30064
6235,8446
6236,9907
6237,5179
6238,164142
6239,23345
6240,11273
6241,7707
6242,49437
6243,12937
6244,5099
6245,25764
6246,1365
6247,10718
6248,879
6249,16240
6250,1867
6251,48119
6252,2679
6253,24261
6254,3424
6255,52151
6256,1644
6257,58107
6258,2376
6259,62317
6260,3249
6261,226871
6262,2114
6263,53510
6264,1105
6265,21155
6266,3120
6267,50233
6268,3219
6269,17640
6270,5477
6271,15548
6272,2406
6273,9171
6274,2644
6275,15765
6276,1246
6277,23002
6278,2495
6279,6508
6280,2737
6281,55471
6282,4230
6283,27462
6284,6596
6285,27679
6286,11093
6287,12487
6288,3658
6289,82053
6290,8992
6291,42938
6292,4933
6293,78315
6294,5838
6295,126867
6296,1915
6297,217317
6298,10234
6299,61447
6300,4254
6301,5354
6302,14153
6303,7280
6304,4636
6305,37474
6306,14569
6307,41081
6308,3858
6309,91392
6310,11844
6311,117206
6312,4591
6313,31385
6314,12905
6315,26416
6316,2964
6317,15345
6318,5389
6319,70042
6320,2106
6321,19556
6322,18162
6323,22006
6324,5642
6325,18028
6326,140073
6327,58293
6328,6276
6329,39143
6330,5016
6331,146146
6332,2027
6333,130026
6334,14609
6335,167039
6336,4855
6337,80254
6338,25105
6339,452540
6340,5343
6341,146318
6342,5597
6343,40751
6344,4244
6345,6339
6346,6027
6347,27422
6348,3891
6349,21284
6350,6841
6351,16237
6352,3123
6353,16624
6354,8760
6355,48187
6356,4946
6357,82607
6358,11802
6359,80346
6360,4887
6361,90050
6362,63285
6363,20925
6364,7358
6365,15044
6366,8349
6367,27029
6368,3554
6369,23736
6370,8612
6371,167875
6372,7067
6373,39368
6374,20158
6375,12942
6376,4925
6377,36910
6378,5653
6379,20415
6380,3188
6381,10470
6382,14362
6383,60215
6384,3619
6385,46234
6386,7438
6387,74929
6388,4455
6389,14847
6390,10564
6391,53223
6392,6421
6393,18273
6394,3946
6395,135676
6396,1428
6397,21754
6398,4699
6399,14232
6400,3759
6401,21335
6402,8828
6403,46400
6404,7025
6405,14500
6406,54462
6407,57096
6408,4554
6409,19258
6410,17805
6411,70366
6412,3708
6413,37824
6414,39213
6415,157854
6416,8470
6417,45476
6418,169319
6419,76061
6420,10173
6421,97753
6422,6624
6423,94662
6424,2768
6425,117968
6426,3689
6427,114292
6428,3729
6429,48058
6430,16777
6431,29058
6432,5301
6433,23435
6434,63388
6435,11842
6436,7402
6437,21631
6438,6549
6439,28736
6440,7332
6441,49022
6442,10908
6443,40426
6444,1783
6445,119271
6446,5205
6447,50681
6448,2067
6449,38736
6450,7899
6451,47817
6452,5052
6453,29366
6454,12055
6455,64144
6456,4342
6457,69587
6458,39375
6459,51095
6460,4551
6461,15362
6462,2666
6463,31331
6464,2822
6465,17894
6466,8140
6467,64911
6468,7156
6469,25457
6470,14513
6471,23325
6472,5698
6473,16665
6474,10691
6475,19792
6476,5238
6477,11357
6478,6823
6479,65161
6480,4528
6481,28359
6482,9896
6483,177485
6484,3397
6485,56607
6486,11880
6487,32555
6488,5510
6489,30410
6490,3371
6491,11978
6492,2333
6493,39349
6494,7521
6495,40197
6496,2812
6497,108375
6498,13966
6499,102467
6500,9147
6501,36135
6502,11652
6503,41039
6504,3358
6505,70997
6506,8164
6507,57520
6508,4034
6509,26447
6510,4736
6511,119341
6512,11113
6513,25914
6514,11184
6515,51188
6516,5587
6517,23672
6518,9992
6519,130475
6520,6879
6521,30467
6522,9120
6523,281557
6524,3297
6525,37835
6526,10305
6527,77789
6528,13558
6529,38176
6530,14412
6531,74818
6532,8178
6533,94904
6534,10798
6535,191679
6536,3614
6537,130669
6538,13473
6539,112324
6540,7365
6541,92876
6542,30145
6543,23503
6544,4227
6545,26504
6546,10884
6547,31235
6548,3626
6549,40572
6550,10788
6551,34052
6552,6628
6553,47181
6554,19246
6555,16475
6556,11216
6557,108868
6558,23298
6559,47536
6560,11621
6561,22125
6562,24320
6563,27287
6564,13509
6565,46319
6566,26723
6567,106444
6568,12741
6569,101610
6570,9018
6571,100229
6572,14166
6573,40623
6574,30742
6575,90140
6576,8485
6577,95731
6578,24734
6579,118374
6580,19266
6581,39566
6582,15542
6583,168989
6584,5220
6585,157597
6586,25759
6587,418320
6588,10336
6589,398159
6590,38835
6591,203888
6592,11909
6593,140464
6594,39263
6595,409206
6596,9956
6597,198429
6598,40269
6599,129709
6600,23465
6601,382180
6602,72324
6603,87080
6604,14858
6605,833017
6606,40235
6607,259488
6608,11419
6609,109962
6610,60382
6611,46250
6612,15032
6613,86256
6614,354481
6615,21556
6616,20944
6617,92274
6618,6916
6619,29471
6620,11482
6621,76832
6622,13468
6623,77047
6624,12131
6625,216883
6626,26265
6627,87461
6628,11580
6629,518254
6630,16027
6631,256861
6632,14234
6633,95137
6634,26472
6635,226377
6636,14614
6637,103082
6638,65142
6639,73488
6640,10155
6641,338851
6642,9278
6643,84103
6644,18559
6645,489574
6646,35129
6647,152656
6648,8279
6649,1253991
6650,17484
6651,322044
6652,23252
6653,258489
6654,79198
6655,232916
6656,29890
6657,281865
6658,313180
6659,289827
6660,23110
6661,372785
6662,9547
6663,172139
6664,3350
6665,43480
6666,15913
6667,120584
6668,7202
6669,70200
6670,15669
6671,160782
6672,19246
6673,97223
6674,33131
6675,44644
6676,5279
6677,323637
6678,18815
6679,115929
6680,10244
6681,112190
6682,29248
6683,260904
6684,12532
6685,260822
6686,98734
6687,494875
6688,26049
6689,529761
6690,23216
6691,191824
6692,18320
6693,218695
6694,47277
6695,63767
6696,10462
6697,475272
6698,34299
6699,141192
6700,15770
6701,80915
6702,32082
6703,142051
6704,14459
6705,53879
6706,35816
6707,462759
6708,21853
6709,126649
6710,34873
6711,605948
6712,12914
6713,193066
6714,61761
6715,155774
6716,10465
6717,736871
6718,136598
6719,218452
6720,19581
6721,86016
6722,338726
6723,274980
6724,26138
6725,450438
6726,8493
6727,454451
6728,13579
6729,1869614
6730,11686
6731,811822
6732,3989
6733,207923
6734,12680
6735,34925
6736,13757
6737,16190
6738,39229
6739,87022
6740,8479
6741,35810
6742,194897
6743,38669
6744,13320
6745,123220
6746,46744
6747,88140
6748,7768
6749,333141
6750,4647
6751,228195
6752,5514
6753,111385
6754,5501
6755,57188
6756,11425
6757,58034
6758,13322
6759,90190
6760,7586
6761,105708
6762,10999
6763,22119
6764,11656
6765,37467
6766,17670
6767,22975
6768,10326
6769,99089
6770,32637
6771,21196
6772,19086
6773,109837
6774,82349
6775,42186
6776,15430
6777,131126
6778,259174
6779,107804
6780,18244
6781,103816
6782,34724
6783,40867
6784,4135
6785,96265
6786,4704
6787,105911
6788,2654
6789,182683
6790,9381
6791,159359
6792,7475
6793,158166
6794,18450
6795,55402
6796,17368
6797,113186
6798,26618
6799,100477
6800,16182
6801,190387
6802,21910
6803,54870
6804,5043
6805,45215
6806,26648
6807,30983
6808,8342
6809,34587
6810,26420
6811,18412
6812,7329
6813,23621
6814,17671
6815,50970
6816,5873
6817,56790
6818,18650
6819,125823
6820,8495
6821,69265
6822,43701
6823,23232
6824,12971
6825,10782
6826,82237
6827,22800
6828,15214
6829,5071
6830,33316
6831,64344
6832,13990
6833,10157
6834,27711
6835,165720
6836,15038
6837,30521
6838,28418
6839,226539
6840,10744
6841,43354
6842,25451
6843,168138
6844,11742
6845,27963
6846,39012
6847,109086
6848,12772
6849,24340
6850,15536
6851,79143
6852,6146
6853,35814
6854,40356
6855,162216
6856,13886
6857,85013
6858,45552
6859,390871
6860,14881
6861,126279
6862,36237
6863,30054
6864,7103
6865,16665
6866,64579
6867,17572
6868,9719
6869,19154
6870,42539
6871,11413
6872,11357
6873,20046
6874,19507
6875,53556
6876,15124
6877,65814
6878,39342
6879,124678
6880,15199
6881,174078
6882,57352
6883,25865
6884,18154
6885,16863
6886,39009
6887,11469
6888,15880
6889,24230
6890,45892
6891,17414
6892,9417
6893,70729
6894,75608
6895,14561
6896,15588
6897,96005
6898,82858
6899,21962
6900,20687
6901,204038
6902,91981
6903,36917
6904,17336
6905,239490
6906,50033
6907,60993
6908,10696
6909,41787
6910,188167
6911,56715
6912,23845
6913,60615
6914,802122
6915,119178
6916,37711
6917,37546
6918,18936
6919,230767
6920,7068
6921,46373
6922,46574
6923,757691
6924,9898
6925,140695
6926,25035
6927,1833307
6928,15180
6929,249126
6930,24195
6931,409647
6932,35346
6933,312699
6934,151715
6935,112881
6936,34416
6937,112974
6938,31834
6939,270199
6940,10608
6941,191229
6942,5005
6943,538980
6944,16244
6945,197277
6946,11622
6947,136485
6948,8376
6949,138197
6950,10092
6951,85151
6952,14895
6953,95523
6954,14913
6955,193985
6956,23452
6957,251838
6958,18794
6959,261580
6960,22217
6961,160494
6962,30132
6963,17909
6964,40061
6965,60039
6966,48948
6967,22106
6968,12672
6969,110651
6970,44923
6971,42305
6972,3694
6973,239778
6974,55977
6975,52563
6976,11334
6977,65842
6978,198614
6979,23959
6980,28548
6981,120339
6982,671985
6983,30840
6984,45240
6985,479005
6986,21146
6987,97490
6988,20022
6989,1142745
6990,27282
6991,232171
6992,17643
6993,25156
6994,23670
6995,87425
6996,12760
6997,34304
6998,50935
6999,75524
7000,20718
7001,33829
7002,27645
7003,42478
7004,27112
7005,91406
7006,35289
7007,86285
7008,19524
7009,195017
7010,51815
7011,109999
7012,32208
7013,124636
7014,48531
7015,192403
7016,28140
7017,540004
7018,30181
7019,175037
7020,14244
7021,110307
7022,64609
7023,77487
7024,23144
7025,159756
7026,80446
7027,143382
7028,26894
7029,145874
7030,53029
7031,36260
7032,17310
7033,269546
7034,25271
7035,50488
7036,19179
7037,331754
7038,30153
7039,81487
7040,13676
7041,108557
7042,49309
7043,56475
7044,15734
7045,54656
7046,51308
7047,121336
7048,18361
7049,142909
7050,47947
7051,307171
7052,20151
7053,316478
7054,56156
7055,239209
7056,18828
7057,98716
7058,100490
7059,606397
7060,23469
7061,268701
7062,25820
7063,1186483
7064,33158
7065,197863
7066,55556
7067,259537
7068,32123
7069,192224
7070,63466
7071,93868
7072,7763
7073,505294
7074,60304
7075,153875
7076,8662
7077,325105
7078,118607
7079,145050
7080,19462
7081,612179
7082,340872
7083,104520
7084,25563
7085,152965
7086,62879
7087,160042
7088,27855
7089,539264
7090,163360
7091,205804
7092,22123
7093,961891
7094,536003
7095,164726
7096,34997
7097,268011
7098,11288
7099,245964
7100,19946
7101,202083
7102,34389
7103,275400
7104,19886
7105,179964
7106,44281
7107,701801
7108,19200
7109,330201
7110,44849
7111,1397989
7112,12835
7113,942172
7114,103551
7115,384880
7116,21586
7117,157705
7118,140306
7119,102210
7120,21601
7121,46756
7122,24835
7123,148612
7124,20047
7125,99310
7126,63996
7127,97801
7128,24228
7129,98423
7130,57517
7131,80287
7132,26567
7133,199487
7134,35616
7135,121212
7136,15180
7137,470987
7138,137011
7139,158677
7140,17677
7141,1108180
7142,378423
7143,487898
7144,34542
7145,1119592
7146,27078
7147,340665
7148,8741
7149,252029
7150,24389
7151,64084
7152,13216
7153,39611
7154,57505
7155,40791
7156,20853
7157,48094
7158,132275
7159,31691
7160,23100
7161,31196
7162,422079
7163,180477
7164,45253
7165,86812
7166,37234
7167,273558
7168,16023
7169,100878
7170,24599
7171,94029
7172,12652
7173,34445
7174,43701
7175,76761
7176,11671
7177,46429
7178,58551
7179,123341
7180,32043
7181,82784
7182,58804
7183,180000
7184,27887
7185,54960
7186,72207
7187,39622
7188,24113
7189,51137
7190,40079
7191,92112
7192,16802
7193,61926
7194,37504
7195,142701
7196,20235
7197,112358
7198,44393
7199,220987
7200,14573
7201,91657
7202,73128
7203,26145
7204,28283
7205,74981
7206,127663
7207,40318
7208,22986
7209,55105
7210,88886
7211,58531
7212,22170
7213,42340
7214,75690
7215,62821
7216,13256
7217,85043
7218,78987
7219,59858
7220,20102
7221,29494
7222,288410
7223,144087
7224,31685
7225,37546
7226,897322
7227,229188
7228,56115
7229,55334
7230,35009
7231,416021
7232,27175
7233,161790
7234,97083
7235,618361
7236,30448
7237,107144
7238,42108
7239,26974
7240,8344
7241,120864
7242,56003
7243,41115
7244,17249
7245,35741
7246,76677
7247,43164
7248,25077
7249,83691
7250,65215
7251,125886
7252,34743
7253,63641
7254,57516
7255,33904
7256,31326
7257,360283
7258,169623
7259,62836
7260,38550
7261,587793
7262,349319
7263,132064
7264,44017
7265,297002
7266,50191
7267,135724
7268,18067
7269,412230
7270,119708
7271,185116
7272,41886
7273,138375
7274,369529
7275,85934
7276,44791
7277,88747
7278,70522
7279,155108
7280,24972
7281,137033
7282,112302
7283,173277
7284,43689
7285,109930
7286,324112
7287,342039
7288,90616
7289,211229
7290,36619
7291,564189
7292,79384
7293,96850
7294,120748
7295,203580
7296,17959
7297,109455
7298,85704
7299,121067
7300,22776
7301,138088
7302,69068
7303,408002
7304,14792
7305,306680
7306,68987
7307,273650
7308,11539
7309,197729
7310,63441
7311,185321
7312,22327
7313,75058
7314,63185
7315,174619
7316,35027
7317,46964
7318,101928
7319,445430
7320,25986
7321,96359
7322,130785
7323,343094
7324,37221
7325,77462
7326,104235
7327,380614
7328,26283
7329,212470
7330,31991
7331,149794
7332,10634
7333,133155
7334,77383
7335,210139
7336,21887
7337,165846
7338,263497
7339,446979
7340,34644
7341,371821
7342,599566
7343,481972
7344,70530
7345,222378
7346,481181
7347,250342
7348,63535
7349,246946
7350,25600
7351,278106
7352,34837
7353,102300
7354,29240
7355,141604
7356,47029
7357,175941
7358,34130
7359,346590
7360,11970
7361,233213
7362,27433
7363,592125
7364,37207
7365,148116
7366,30007
7367,360787
7368,17027
7369,123433
7370,49581
7371,178749
7372,37430
7373,92143
7374,42468
7375,456260
7376,33129
7377,186545
7378,94245
7379,1279573
7380,72980
7381,189709
7382,269242
7383,1662172
7384,35818
7385,304876
7386,133622
7387,3282590
7388,13370
7389,837733
7390,164582
7391,1729659
7392,39616
7393,701635
7394,358794
7395,20359
7396,30259
7397,136024
7398,17536
7399,47229
7400,5682
7401,229012
7402,13243
7403,115064
7404,7365
7405,113911
7406,18205
7407,46145
7408,18362
7409,125421
7410,31357
7411,54146
7412,51869
7413,21103
7414,60151
7415,71234
7416,21944
7417,19963
7418,105725
7419,55416
7420,44946
7421,37460
7422,21422
7423,49358
7424,12637
7425,19285
7426,30848
7427,49526
7428,14546
7429,49828
7430,29518
7431,87047
7432,58637
7433,51231
7434,53477
7435,25890
7436,51355
7437,127904
7438,119824
7439,32163
7440,50301
7441,172431
7442,28991
7443,35803
7444,11022
7445,103395
7446,45909
7447,39534
7448,6676
7449,94775
7450,109263
7451,31573
7452,19421
7453,120666
7454,190562
7455,46432
7456,25555
7457,24304
7458,63712
7459,57460
7460,17006
7461,18362
7462,40218
7463,109119
7464,23736
7465,39748
7466,86730
7467,132780
7468,22303
7469,41307
7470,80840
7471,254185
7472,27165
7473,62583
7474,138906
7475,119218
7476,59046
7477,54230
7478,238114
7479,296392
7480,28573
7481,76009
7482,32762
7483,596383
7484,6160
7485,165093
7486,79386
7487,95455
7488,14946
7489,110146
7490,96244
7491,96474
7492,23485
7493,79203
7494,69376
7495,132626
7496,57606
7497,84392
7498,124140
7499,31639
7500,47481
7501,113912
7502,108078
7503,76219
7504,20415
7505,171168
7506,47125
7507,115824
7508,20250
7509,297801
7510,155382
7511,235684
7512,19808
7513,103891
7514,137092
7515,189612
7516,25425
7517,123228
7518,114090
7519,231940
7520,39454
7521,161467
7522,552550
7523,192502
7524,35896
7525,114954
7526,194580
7527,391529
7528,36463
7529,100504
7530,133743
7531,710052
7532,34282
7533,199986
7534,89248
7535,443506
7536,29035
7537,170443
7538,132876
7539,1125778
7540,38138
7541,381092
7542,86568
7543,2226589
7544,22327
7545,542863
7546,100203
7547,286705
7548,23141
7549,359549
7550,155880
7551,164028
7552,37830
7553,212869
7554,528134
7555,214102
7556,112055
7557,325530
7558,1713926
7559,265353
7560,117668
7561,206568
7562,25050
7563,144499
7564,26459
7565,35688
7566,40331
7567,260355
7568,21925
7569,44179
7570,45496
7571,374332
7572,25447
7573,85816
7574,82081
7575,45486
7576,39196
7577,70620
7578,60537
7579,68044
7580,37463
7581,84684
7582,99510
7583,104052
7584,29786
7585,149874
7586,270923
7587,245388
7588,39626
7589,281852
7590,13449
7591,202897
7592,13298
7593,133845
7594,30944
7595,36395
7596,23998
7597,118793
7598,28132
7599,65621
7600,19301
7601,198566
7602,41335
7603,78752
7604,25862
7605,103242
7606,112391
7607,91585
7608,23303
7609,108295
7610,71350
7611,381587
7612,20008
7613,153498
7614,50724
7615,595148
7616,42769
7617,252119
7618,57683
7619,343797
7620,64078
7621,95117
7622,118547
7623,31682
7624,27841
7625,264516
7626,74962
7627,92342
7628,35964
7629,355646
7630,74248
7631,94689
7632,23746
7633,144579
7634,92399
7635,70983
7636,36531
7637,184670
7638,127432
7639,72102
7640,92580
7641,53411
7642,335127
7643,77056
7644,41227
7645,47247
7646,118118
7647,187932
7648,34313
7649,52923
7650,85350
7651,96794
7652,71282
7653,35293
7654,113204
7655,105954
7656,28430
7657,59458
7658,110835
7659,153227
7660,24181
7661,83148
7662,186757
7663,243686
7664,30267
7665,64345
7666,504610
7667,485031
7668,38835
7669,85283
7670,44258
7671,700260
7672,22884
7673,171715
7674,51545
7675,88047
7676,27482
7677,107092
7678,129340
7679,277263
7680,38551
7681,99842
7682,138557
7683,39063
7684,71456
7685,181453
7686,104345
7687,40144
7688,45470
7689,141495
7690,97462
7691,83275
7692,56479
7693,136441
7694,239296
7695,93432
7696,61388
7697,253669
7698,212791
7699,88495
7700,44912
7701,122604
7702,432493
7703,118266
7704,51039
7705,227892
7706,397080
7707,670133
7708,46082
7709,562586
7710,17968
7711,1254562
7712,62047
7713,226896
7714,46643
7715,406114
7716,50373
7717,184866
7718,68134
7719,43013
7720,63925
7721,129129
7722,92155
7723,26773
7724,82041
7725,100006
7726,299617
7727,57256
7728,68642
7729,129541
7730,57779
7731,65012
7732,57934
7733,182278
7734,95411
7735,192061
7736,25412
7737,331161
7738,91018
7739,332374
7740,19725
7741,83291
7742,77635
7743,728648
7744,11051
7745,197377
7746,130733
7747,1010058
7748,17716
7749,163826
7750,135211
7751,279387
7752,41366
7753,167687
7754,120438
7755,124324
7756,21479
7757,210671
7758,117551
7759,131239
7760,54788
7761,807744
7762,648716
7763,316830
7764,78553
7765,1257393
7766,81824
7767,333483
7768,75071
7769,707562
7770,61393
