value,count
3858,159
3859,578
3860,55
3861,532
3862,311
3863,183
3864,55
3865,1147
3866,114
3867,453
3868,72
3869,1301
3870,163
3871,419
3872,39
3873,2015
3874,24
3875,1012
3876,9
3877,391
3878,49
3879,1491
3880,19
3881,1618
3882,70
3883,758
3884,15
3885,247
3886,117
3887,417
3888,58
3889,494
3890,218
3891,426
3892,67
3893,483
3894,192
3895,1038
3896,67
3897,540
3898,155
3899,2620
3900,66
3901,1380
3902,127
3903,771
3904,31
3905,1019
3906,158
3907,163
3908,24
3909,1710
3910,60
3911,567
3912,20
3913,66
3914,57
3915,103
3916,42
3917,142
3918,146
3919,54
3920,35
3921,301
3922,154
3923,143
3924,60
3925,79
3926,227
3927,179
3928,82
3929,225
3930,209
3931,87
3932,90
3933,451
3934,183
3935,266
3936,52
3937,965
3938,234
3939,376
3940,52
3941,2437
3942,285
3943,557
3944,70
3945,579
3946,260
3947,136
3948,53
3949,955
3950,174
3951,175
3952,60
3953,294
3954,958
3955,300
3956,128
3957,221
3958,2822
3959,720
3960,188
3961,332
3962,125
3963,198
3964,107
3965,177
3966,188
3967,59
3968,126
3969,204
3970,254
3971,151
3972,105
3973,606
3974,791
3975,378
3976,171
3977,435
3978,90
3979,930
3980,185
3981,526
3982,176
3983,859
3984,126
3985,588
3986,434
3987,362
3988,231
3989,342
3990,244
3991,337
3992,123
3993,573
3994,183
3995,606
3996,134
3997,1508
3998,266
3999,993
4000,100
4001,823
4002,134
4003,671
4004,88
4005,391
4006,228
4007,311
4008,81
4009,482
4010,253
4011,557
4012,92
4013,491
4014,286
4015,931
4016,158
4017,1356
4018,541
4019,1418
4020,203
4021,1349
4022,1501
4023,389
4024,273
4025,526
4026,257
4027,461
4028,178
4029,1008
4030,233
4031,1134
4032,75
4033,2638
4034,446
4035,2003
4036,179
4037,765
4038,587
4039,3838
4040,226
4041,950
4042,566
4043,1634
4044,150
4045,1176
4046,395
4047,947
4048,130
4049,610
4050,289
4051,777
4052,294
4053,380
4054,3201
4055,934
4056,223
4057,489
4058,79
4059,329
4060,53
4061,563
4062,91
4063,650
4064,104
4065,2424
4066,231
4067,809
4068,92
4069,4014
4070,235
4071,1377
4072,471
4073,1094
4074,416
4075,718
4076,397
4077,1881
4078,1899
4079,1264
4080,238
4081,1802
4082,629
4083,2580
4084,87
4085,3829
4086,406
4087,3035
4088,129
4089,6236
4090,198
4091,5656
4092,52
4093,5000
4094,467
4095,817
4096,86
4097,2150
4098,441
4099,595
4100,99
4101,1956
4102,921
4103,1012
4104,111
4105,2453
4106,2571
4107,883
4108,170
4109,2948
4110,90
4111,1621
4112,101
4113,524
4114,204
4115,2192
4116,181
4117,1737
4118,500
4119,1004
4120,90
4121,594
4122,361
4123,509
4124,190
4125,399
4126,405
4127,565
4128,159
4129,497
4130,254
4131,364
4132,145
4133,555
4134,206
4135,439
4136,151
4137,1473
4138,185
4139,760
4140,61
4141,3485
4142,469
4143,1033
4144,149
4145,413
4146,431
4147,1252
4148,248
4149,314
4150,308
4151,2102
4152,114
4153,851
4154,282
4155,263
4156,229
4157,273
4158,442
4159,251
4160,189
4161,274
4162,194
4163,204
4164,89
4165,601
4166,219
4167,319
4168,111
4169,1203
4170,144
4171,852
4172,110
4173,638
4174,340
4175,849
4176,91
4177,899
4178,179
4179,611
4180,143
4181,626
4182,243
4183,1297
4184,194
4185,645
4186,618
4187,460
4188,166
4189,1002
4190,535
4191,1319
4192,108
4193,1425
4194,988
4195,2723
4196,399
4197,1669
4198,3882
4199,752
4200,445
4201,447
4202,721
4203,708
4204,155
4205,766
4206,505
4207,2276
4208,143
4209,1296
4210,515
4211,398
4212,60
4213,2276
4214,456
4215,963
4216,145
4217,635
4218,497
4219,745
4220,91
4221,277
4222,2254
4223,386
4224,204
4225,288
4226,682
4227,986
4228,164
4229,473
4230,368
4231,269
4232,132
4233,1178
4234,175
4235,462
4236,171
4237,2035
4238,407
4239,1503
4240,234
4241,1027
4242,441
4243,1155
4244,367
4245,836
4246,847
4247,1237
4248,208
4249,1404
4250,1027
4251,1098
4252,327
4253,643
4254,2326
4255,2315
4256,375
4257,1569
4258,4340
4259,1490
4260,368
4261,1939
4262,3135
4263,1056
4264,280
4265,5726
4266,124
4267,3028
4268,124
4269,3499
4270,255
4271,1130
4272,223
4273,424
4274,574
4275,275
4276,519
4277,1752
4278,808
4279,673
4280,298
4281,2418
4282,1085
4283,765
4284,224
4285,341
4286,478
4287,966
4288,229
4289,245
4290,515
4291,487
4292,262
4293,202
4294,439
4295,794
4296,136
4297,358
4298,545
4299,616
4300,238
4301,660
4302,616
4303,733
4304,174
4305,1755
4306,770
4307,754
4308,177
4309,3047
4310,785
4311,915
4312,250
4313,3643
4314,1092
4315,2030
4316,318
4317,3130
4318,2175
4319,1491
4320,401
4321,857
4322,6077
4323,769
4324,524
4325,790
4326,236
4327,984
4328,449
4329,1057
4330,197
4331,872
4332,423
4333,1695
4334,690
4335,1201
4336,114
4337,826
4338,438
4339,1198
4340,190
4341,685
4342,535
4343,3826
4344,126
4345,882
4346,903
4347,1585
4348,176
4349,869
4350,629
4351,2660
4352,189
4353,1540
4354,324
4355,6291
4356,151
4357,1557
4358,612
4359,10895
4360,202
4361,2929
4362,529
4363,2390
4364,256
4365,1287
4366,786
4367,1970
4368,339
4369,2249
4370,824
4371,1790
4372,253
4373,2032
4374,378
4375,1600
4376,143
4377,3337
4378,726
4379,2195
4380,156
4381,5310
4382,1248
4383,1396
4384,212
4385,2645
4386,1111
4387,2349
4388,233
4389,763
4390,536
4391,863
4392,214
4393,614
4394,1327
4395,1477
4396,187
4397,1006
4398,1715
4399,3333
4400,462
4401,2119
4402,2711
4403,4092
4404,504
4405,4414
4406,7028
4407,6768
4408,595
4409,3913
4410,341
4411,11526
4412,489
4413,4672
4414,1980
4415,2403
4416,359
4417,1501
4418,266
4419,1155
4420,271
4421,929
4422,741
4423,704
4424,111
4425,270
4426,1169
4427,839
4428,227
4429,554
4430,1363
4431,1850
4432,190
4433,601
4434,1317
4435,3140
4436,483
4437,1325
4438,2466
4439,1889
4440,730
4441,1499
4442,4890
4443,514
4444,466
4445,4044
4446,171
4447,1035
4448,231
4449,7247
4450,270
4451,1620
4452,257
4453,370
4454,644
4455,301
4456,329
4457,479
4458,547
4459,417
4460,360
4461,1232
4462,618
4463,660
4464,329
4465,891
4466,735
4467,1188
4468,597
4469,1700
4470,1303
4471,1686
4472,278
4473,1378
4474,1581
4475,1971
4476,260
4477,1975
4478,2025
4479,5495
4480,442
4481,1757
4482,955
4483,695
4484,526
4485,246
4486,693
4487,735
4488,355
4489,326
4490,1197
4491,574
4492,416
4493,884
4494,1206
4495,646
4496,273
4497,1303
4498,1190
4499,1197
4500,200
4501,1043
4502,1687
4503,483
4504,628
4505,539
4506,1275
4507,916
4508,455
4509,895
4510,1007
4511,2097
4512,259
4513,821
4514,557
4515,539
4516,199
4517,869
4518,771
4519,316
4520,251
4521,742
4522,1517
4523,788
4524,306
4525,1185
4526,1101
4527,1271
4528,370
4529,3945
4530,2126
4531,1398
4532,539
4533,1334
4534,7060
4535,714
4536,659
4537,765
4538,2271
4539,491
4540,535
4541,905
4542,2668
4543,1445
4544,548
4545,1066
4546,5539
4547,1087
4548,576
4549,910
4550,480
4551,2756
4552,316
4553,3435
4554,516
4555,4174
4556,483
4557,1369
4558,1082
4559,1770
4560,309
4561,1468
4562,1699
4563,641
4564,617
4565,3544
4566,1014
4567,1493
4568,660
4569,6208
4570,1778
4571,3401
4572,1011
4573,2092
4574,4087
4575,1213
4576,534
4577,1510
4578,297
4579,1940
4580,56
4581,2077
4582,1555
4583,1994
4584,378
4585,4692
4586,5355
4587,1251
4588,690
4589,7015
4590,234
4591,2869
4592,513
4593,794
4594,594
4595,1113
4596,722
4597,520
4598,729
4599,436
4600,176
4601,766
4602,727
4603,446
4604,685
4605,781
4606,1285
4607,2098
4608,536
4609,1232
4610,2363
4611,1661
4612,322
4613,522
4614,3191
4615,4794
4616,1150
4617,1105
4618,7288
4619,8090
4620,999
4621,2818
4622,629
4623,3863
4624,138
4625,3989
4626,188
4627,6709
4628,33
4629,7153
4630,432
4631,4004
4632,157
4633,2349
4634,537
4635,1146
4636,267
4637,1100
4638,448
4639,686
4640,160
4641,1267
4642,454
4643,1529
4644,182
4645,1731
4646,581
4647,2744
4648,122
4649,1411
4650,409
4651,904
4652,190
4653,1268
4654,371
4655,1157
4656,249
4657,1561
4658,491
4659,1518
4660,392
4661,7000
4662,750
4663,1899
4664,818
4665,587
4666,1135
4667,940
4668,476
4669,827
4670,851
4671,896
4672,464
4673,1198
4674,1639
4675,982
4676,779
4677,1767
4678,2461
4679,1025
4680,556
4681,971
4682,3015
4683,2741
4684,898
4685,1353
4686,1252
4687,5375
4688,363
4689,1667
4690,767
4691,1234
4692,149
4693,795
4694,1564
4695,1291
4696,459
4697,3862
4698,1195
4699,2785
4700,364
4701,5518
4702,1897
4703,1407
4704,243
4705,715
4706,592
4707,357
4708,146
4709,898
4710,1298
4711,398
4712,392
4713,765
4714,5898
4715,728
4716,506
4717,676
4718,1972
4719,791
4720,402
4721,336
4722,1845
4723,787
4724,585
4725,295
4726,1756
4727,2393
4728,516
4729,588
4730,1662
4731,826
4732,565
4733,501
4734,1004
4735,1635
4736,448
4737,1205
4738,4518
4739,413
4740,701
4741,678
4742,10549
4743,532
4744,1405
4745,2397
4746,653
4747,1110
4748,763
4749,4055
4750,1407
4751,944
4752,300
4753,475
4754,1201
4755,346
4756,315
4757,957
4758,1826
4759,324
4760,694
4761,575
4762,4093
4763,290
4764,671
4765,904
4766,1976
4767,523
4768,428
4769,1097
4770,815
4771,752
4772,544
4773,3570
4774,848
4775,409
4776,415
4777,4195
4778,907
4779,1072
4780,317
4781,1918
4782,1581
4783,1008
4784,654
4785,1000
4786,3565
4787,1480
4788,1101
4789,482
4790,985
4791,1783
4792,442
4793,1067
4794,578
4795,1482
4796,641
4797,1474
4798,536
4799,1928
4800,525
4801,634
4802,599
4803,2184
4804,545
4805,1279
4806,816
4807,6016
4808,490
4809,1568
4810,539
4811,12642
4812,308
4813,2750
4814,821
4815,1967
4816,507
4817,724
4818,1215
4819,2118
4820,1056
4821,1464
4822,1398
4823,6846
4824,511
4825,2298
4826,1297
4827,10304
4828,1004
4829,5962
4830,1413
4831,1840
4832,704
4833,1015
4834,1091
4835,1005
4836,832
4837,1183
4838,1206
4839,1363
4840,528
4841,847
4842,1319
4843,752
4844,451
4845,1469
4846,1794
4847,1103
4848,533
4849,2433
4850,1327
4851,2089
4852,664
4853,2410
4854,3260
4855,4090
4856,1577
4857,3961
4858,2542
4859,4545
4860,1253
4861,2194
4862,2248
4863,1970
4864,340
4865,3031
4866,1326
4867,2390
4868,148
4869,3840
4870,4536
4871,3939
4872,570
4873,1213
4874,13028
4875,1182
4876,708
4877,637
4878,512
4879,2763
4880,351
4881,1341
4882,1126
4883,5027
4884,448
4885,2186
4886,906
4887,3399
4888,476
4889,1279
4890,1130
4891,5473
4892,1142
4893,5687
4894,4726
4895,1556
4896,883
4897,7597
4898,1643
4899,4183
4900,550
4901,4623
4902,1156
4903,6480
4904,591
4905,2184
4906,831
4907,3253
4908,323
4909,1902
4910,1264
4911,2137
4912,326
4913,5436
4914,1539
4915,3509
4916,678
4917,1954
4918,1938
4919,1094
4920,478
4921,4921
4922,1419
4923,3160
4924,379
4925,3566
4926,1263
4927,11725
4928,510
4929,3964
4930,1398
4931,2586
4932,236
4933,2202
4934,2031
4935,1530
4936,281
4937,1230
4938,3116
4939,1832
4940,390
4941,1495
4942,6553
4943,1883
4944,910
4945,4635
4946,11894
4947,5525
4948,1246
4949,9298
4950,831
4951,11338
4952,938
4953,2764
4954,691
4955,5174
4956,731
4957,2337
4958,841
4959,4155
4960,517
4961,2005
4962,1063
4963,7822
4964,306
4965,6966
4966,890
4967,6515
4968,444
4969,5305
4970,803
4971,3266
4972,405
4973,1328
4974,1460
4975,222
4976,685
4977,1965
4978,2694
4979,607
4980,766
4981,3646
4982,2475
4983,850
4984,585
4985,3826
4986,1799
4987,1344
4988,379
4989,769
4990,1536
4991,449
4992,629
4993,649
4994,2933
4995,680
4996,803
4997,1431
4998,2210
4999,447
5000,676
5001,918
5002,1526
5003,683
5004,269
5005,665
5006,2127
5007,2510
5008,387
5009,535
5010,1392
5011,617
5012,388
5013,795
5014,2610
5015,895
5016,1142
5017,1421
5018,4155
5019,1262
5020,1061
5021,1145
5022,2562
5023,776
5024,827
5025,1180
5026,2350
5027,373
5028,1033
5029,1746
5030,3118
5031,273
5032,1230
5033,1832
5034,5078
5035,428
5036,1388
5037,1059
5038,8426
5039,381
5040,2088
5041,1205
5042,18520
5043,308
5044,1557
5045,2200
5046,531
5047,445
5048,804
5049,2569
5050,832
5051,820
5052,1068
5053,3901
5054,1372
5055,1222
5056,373
5057,6367
5058,2088
5059,1912
5060,905
5061,6826
5062,3884
5063,2249
5064,710
5065,10440
5066,1499
5067,2522
5068,434
5069,3395
5070,1102
5071,3197
5072,506
5073,1461
5074,2295
5075,3594
5076,740
5077,1541
5078,3122
5079,6752
5080,1113
5081,2837
5082,1386
5083,1959
5084,476
5085,5564
5086,1537
5087,2779
5088,877
5089,9193
5090,2522
5091,4950
5092,1770
5093,11603
5094,4415
5095,4096
5096,2021
5097,3781
5098,6274
5099,1340
5100,1484
5101,1016
5102,7592
5103,858
5104,1047
5105,1525
5106,982
5107,1077
5108,543
5109,1508
5110,1938
5111,3159
5112,1110
5113,1816
5114,2814
5115,885
5116,1487
5117,1869
5118,4470
5119,1526
5120,1144
5121,1404
5122,3072
5123,4311
5124,799
5125,2957
5126,2646
5127,2472
5128,3108
5129,5346
5130,2596
5131,2394
5132,1570
5133,5051
5134,3203
5135,1090
5136,692
5137,6176
5138,3898
5139,2123
5140,1050
5141,5100
5142,2758
5143,3562
5144,1694
5145,1640
5146,4184
5147,1534
5148,1037
5149,2326
5150,3882
5151,3285
5152,537
5153,2419
5154,10086
5155,5624
5156,1329
5157,9665
5158,29021
5159,5430
5160,1790
5161,13936
5162,326
5163,10794
5164,119
5165,8728
5166,218
5167,2331
5168,391
5169,2122
5170,575
5171,726
5172,543
5173,1335
5174,882
5175,939
5176,1202
5177,1886
5178,2317
5179,1628
5180,1348
5181,754
5182,3423
5183,3638
5184,967
5185,1443
5186,1032
5187,6283
5188,961
5189,1704
5190,1203
5191,12057
5192,375
5193,3267
5194,410
5195,15508
5196,430
5197,5287
5198,1176
5199,8010
5200,1104
5201,4445
5202,1304
5203,2422
5204,703
5205,1989
5206,992
5207,7507
5208,396
5209,2798
5210,1213
5211,2132
5212,485
5213,2040
5214,1083
5215,5904
5216,940
5217,7543
5218,1300
5219,11125
5220,409
5221,13475
5222,1950
5223,6059
5224,999
5225,2703
5226,1951
5227,1743
5228,851
5229,2617
5230,2507
5231,2949
5232,493
5233,2905
5234,5063
5235,3092
5236,702
5237,3703
5238,1409
5239,2370
5240,384
5241,9204
5242,625
5243,2014
5244,365
5245,3036
5246,1136
5247,4489
5248,708
5249,1725
5250,1475
5251,7834
5252,661
5253,4481
5254,1112
5255,9134
5256,918
5257,9006
5258,1306
5259,6733
5260,920
5261,1993
5262,2273
5263,817
5264,859
5265,591
5266,3658
5267,1245
5268,1021
5269,721
5270,979
5271,559
5272,1492
5273,960
5274,1402
5275,799
5276,1333
5277,2388
5278,3372
5279,714
5280,695
5281,634
5282,2335
5283,497
5284,381
5285,526
5286,4017
5287,1031
5288,781
5289,966
5290,3537
5291,1355
5292,643
5293,1498
5294,2537
5295,1742
5296,318
5297,648
5298,3069
5299,2566
5300,334
5301,712
5302,2587
5303,661
5304,367
5305,699
5306,2471
5307,1964
5308,251
5309,733
5310,2042
5311,2434
5312,471
5313,1375
5314,1723
5315,756
5316,447
5317,2095
5318,1234
5319,1180
5320,684
5321,2850
5322,3157
5323,1389
5324,1136
5325,744
5326,4058
5327,1517
5328,1057
5329,474
5330,2389
5331,2334
5332,838
5333,867
5334,1349
5335,3283
5336,404
5337,727
5338,5395
5339,3818
5340,1138
5341,1546
5342,15245
5343,1056
5344,1322
5345,3111
5346,1140
5347,1307
5348,945
5349,1241
5350,1854
5351,544
5352,1267
5353,755
5354,4091
5355,1073
5356,1295
5357,943
5358,1583
5359,1753
5360,1425
5361,879
5362,3594
5363,1967
5364,1342
5365,1551
5366,6325
5367,1959
5368,897
5369,1609
5370,1943
5371,2655
5372,938
5373,3326
5374,2964
5375,4358
5376,1645
5377,5785
5378,5501
5379,6264
5380,1113
5381,2987
5382,1275
5383,9986
5384,907
5385,6024
5386,1020
5387,1457
5388,809
5389,8331
5390,833
5391,3269
5392,315
5393,2754
5394,1662
5395,1649
5396,722
5397,4753
5398,2409
5399,1796
5400,663
5401,6822
5402,3608
5403,2759
5404,1294
5405,1440
5406,2431
5407,1389
5408,1509
5409,981
5410,3751
5411,3180
5412,989
5413,1248
5414,5021
5415,636
5416,933
5417,802
5418,2505
5419,503
5420,803
5421,1674
5422,4762
5423,880
5424,961
5425,5599
5426,2006
5427,1416
5428,687
5429,9646
5430,1435
5431,2996
5432,1032
5433,8046
5434,3162
5435,4419
5436,991
5437,1504
5438,8321
5439,809
5440,1190
5441,566
5442,6081
5443,1001
5444,1209
5445,469
5446,5163
5447,2647
5448,826
5449,1158
5450,3156
5451,1265
5452,625
5453,1771
5454,2677
5455,1438
5456,865
5457,5409
5458,12095
5459,1660
5460,1575
5461,6774
5462,3653
5463,1285
5464,1104
5465,2915
5466,2378
5467,1343
5468,982
5469,2409
5470,2235
5471,1340
5472,744
5473,1890
5474,1341
5475,690
5476,250
5477,1119
5478,1035
5479,616
5480,194
5481,2736
5482,1274
5483,782
5484,308
5485,4207
5486,2591
5487,1172
5488,461
5489,4788
5490,1621
5491,1405
5492,474
5493,6686
5494,1971
5495,3593
5496,583
5497,2769
5498,2662
5499,2181
5500,995
5501,2956
5502,1495
5503,1211
5504,1470
5505,5036
5506,2876
5507,2701
5508,732
5509,8966
5510,2206
5511,5769
5512,913
5513,2544
5514,2549
5515,7788
5516,1645
5517,4217
5518,3583
5519,3058
5520,1537
5521,2220
5522,4871
5523,348
5524,1486
5525,1157
5526,3807
5527,661
5528,1196
5529,2238
5530,2559
5531,859
5532,942
5533,3788
5534,13496
5535,2411
5536,1396
5537,1307
5538,2382
5539,3849
5540,1005
5541,3199
5542,3262
5543,3553
5544,1517
5545,2288
5546,5674
5547,1858
5548,1184
5549,3867
5550,3189
5551,6819
5552,1567
5553,1315
5554,2765
5555,4692
5556,1189
5557,4206
5558,2541
5559,4067
5560,999
5561,10208
5562,3795
5563,4025
5564,1052
5565,1052
5566,5091
5567,1939
5568,1152
5569,828
5570,12234
5571,1323
5572,1792
5573,1974
5574,17403
5575,1450
5576,1764
5577,1641
5578,28582
5579,2694
5580,2130
5581,1592
5582,1931
5583,1383
5584,1490
5585,4152
5586,2123
5587,1453
5588,1616
5589,1517
5590,2830
5591,531
5592,1631
5593,3352
5594,4181
5595,2903
5596,1164
5597,6434
5598,7444
5599,4163
5600,2150
5601,2642
5602,11700
5603,1388
5604,2264
5605,2165
5606,9353
5607,1399
5608,3967
5609,2834
5610,1270
5611,2669
5612,3245
5613,1863
5614,3104
5615,2418
5616,1860
5617,1513
5618,2554
5619,769
5620,3322
5621,960
5622,3365
5623,562
5624,1561
5625,1582
5626,4609
5627,801
5628,3248
5629,2260
5630,5313
5631,875
5632,2368
5633,2176
5634,6318
5635,1335
5636,2198
5637,2360
5638,10686
5639,1374
5640,1986
5641,1751
5642,3126
5643,1055
5644,2633
5645,2696
5646,5740
5647,1551
5648,4372
5649,1789
5650,5615
5651,1767
5652,1496
5653,1819
5654,14709
5655,2357
5656,1665
5657,1432
5658,6684
5659,1908
5660,1430
5661,816
5662,10122
5663,3417
5664,2446
5665,3224
5666,14055
5667,9516
5668,2554
5669,3146
5670,5317
5671,924
5672,2363
5673,4505
5674,3961
5675,867
5676,2002
5677,5992
5678,3072
5679,1563
5680,1390
5681,2225
5682,8126
5683,1619
5684,1473
5685,3102
5686,7974
5687,4431
5688,1074
5689,4080
5690,6680
5691,2696
5692,1462
5693,695
5694,6021
5695,8562
5696,1665
5697,2825
5698,6654
5699,12441
5700,1086
5701,4230
5702,13763
5703,2175
5704,1559
5705,2772
5706,14225
5707,948
5708,1756
5709,3646
5710,32430
5711,2489
5712,2606
5713,4470
5714,67032
5715,3432
5716,3476
5717,932
5718,3941
5719,7972
5720,1535
5721,2702
5722,6046
5723,15752
5724,1153
5725,3146
5726,956
5727,11004
5728,798
5729,4013
5730,1888
5731,14071
5732,804
5733,3063
5734,2286
5735,10460
5736,1104
5737,3468
5738,3570
5739,19495
5740,1248
5741,5844
5742,2220
5743,3444
5744,2231
5745,2194
5746,3743
5747,9179
5748,2266
5749,4410
5750,4388
5751,1620
5752,2283
5753,3375
5754,7257
5755,3004
5756,2772
5757,4870
5758,12607
5759,4106
5760,1986
5761,7481
5762,14606
5763,9391
5764,1281
5765,4286
5766,6287
5767,12331
5768,1208
5769,5025
5770,11417
5771,6287
5772,1273
5773,5949
5774,24866
5775,1818
5776,1582
5777,7000
5778,1083
5779,1791
5780,523
5781,6197
5782,1643
5783,1279
5784,356
5785,31201
5786,3615
5787,7333
5788,940
5789,49488
5790,2848
5791,18463
5792,1421
5793,962
5794,4159
5795,8540
5796,924
5797,2833
5798,3831
5799,14197
5800,1388
5801,5472
5802,7545
5803,2076
5804,1773
5805,1037
5806,13750
5807,1136
5808,1667
5809,965
5810,520
5811,3756
5812,266
5813,1388
5814,1100
5815,4839
5816,1499
5817,2765
5818,1587
5819,2712
5820,1080
5821,3960
5822,1843
5823,1327
5824,600
5825,1966
5826,1892
5827,1994
5828,866
5829,3696
5830,2631
5831,677
5832,971
5833,4798
5834,4230
5835,1851
5836,1567
5837,3496
5838,2612
5839,1445
5840,1349
5841,925
5842,2992
5843,989
