value,count
10325,2
10326,1245
10328,1202
10329,1102
10330,78
10331,3
10332,8
10334,26
10336,4
10337,4
10338,10
10340,1
10342,1
10343,3
10344,5
10346,4
10347,3
10348,5
10349,1
10350,9
10351,4
10352,8
10354,2477
10355,2
10356,8
10357,2
10358,6
10359,2
10360,4
10361,2
10362,4
10363,1
10364,4
10366,18
10367,1
10368,4
10370,7
10371,4
10372,2
10373,1
10374,12
10375,30
10376,1
10377,9
10378,14
10379,14
10380,4
10381,16
10382,24
10383,3
10384,3
10385,42
10386,8
10387,1
10388,2
10389,17
10390,1129
10391,7
10392,8
10393,2
10394,20
10395,1
10396,9
10397,1
10398,1126
10399,2
10400,17
10401,5
10402,1100
10403,7
10404,4
10405,4
10406,417
10407,3
10408,5
10409,1
10410,15
10411,1
10412,3
10413,1
10414,448
10415,3
10416,6
10418,416
10419,20
10421,6
10422,19
10423,2
10424,2
10425,1
10426,19
10427,1
10428,15
10429,2
10430,25
10431,1
10432,8
10433,1
10434,33
10436,3
10438,1163
10439,1
10440,7
10441,2
10442,88
10444,15
10446,2223
10448,22
10450,46
10452,6
10454,27
10456,8
10458,32
10460,6
10462,42
10464,10
10466,49
10468,5
10470,57
10472,11
10474,59
10476,4
10478,37
10480,16
10482,3391
10484,7
10486,42
10488,8
10490,46
10492,21
10494,71
10496,21
10498,39
10500,11
10502,1195
10504,13
10506,89
10508,7
10510,1258
10512,22
10514,4480
10516,12
10518,1210
10520,14
10522,78
10524,8
10526,74
10528,12
10530,26
10532,9
10534,2207
10536,5
10538,91
10540,6
10542,38
10544,21
10546,45
10548,6
10550,44
10552,7
10554,2265
10556,10
10558,45
10560,3
10562,26
10564,4
10566,8
10568,7
10570,18
10572,8
10574,1093
10576,10
10578,24
10580,2
10582,16
10586,46
10590,20
10592,4
10594,7
10596,4
10598,38
10600,2
10602,15
10604,1
10605,3
10606,5
10608,3
10609,1
10610,5
10611,1
10612,4
10613,1
10614,11
10616,3
10617,1
10618,16
10620,5
10622,23
10624,6
10625,1
10626,5
10627,1
10628,1
10630,2
10632,5
10633,1
10634,4
10636,1
10638,4
10640,6
10642,1092
10644,5
10645,1
10646,9
10648,1
10649,1
10650,2
10651,1
10652,3
10654,6
10656,3
10657,1
10658,3
10660,5
10662,11
10664,3
10666,4
10668,1
10670,9
10672,5
10674,5
10676,1
10677,1
10678,1125
10680,3
10681,1
10682,20
10684,8
10686,12
10687,1
10688,1
10690,1099
10694,10
10696,2
10698,6
10702,1
10704,3
10708,1
10709,1
10710,4
10713,1
10716,1
10717,1
10718,3
10720,2
10723,1
10726,3
10727,1
10730,2
10732,2
10733,1
10734,2
10736,1
10739,1
10740,1
10742,1
10743,1
10744,5
10746,4
10747,1
10748,2
10750,4
10751,1
10752,2
10754,7
10756,1
10758,2
10759,4
10760,2
10762,4
10763,3
10764,1
10766,3
10769,1
10771,1
10772,2
10774,5
10776,4
10778,2
10780,1
10784,3
10787,14
10788,1
10790,2
10791,1
10792,3
10794,1
10795,1
10798,2
10800,2
10802,4
10803,5
10804,1
10807,1
10808,2
10811,1
10812,1
10815,3
10816,1
10818,2
10822,1
10823,1
10825,1
10828,1
10829,1
10834,1
10838,1
10842,2
10844,1
10846,1
10848,2
10850,7
10852,2
10854,3
10858,4
10860,4
10862,7
10864,2
10866,8
10868,2
10870,5
10874,3
10876,3
10878,1
10882,3
10884,273
10888,272
10890,1
10894,276
10896,1
10898,279
10902,2
10906,3
10908,1
10910,3
10912,1
10914,3
10918,819
10920,3
10922,275
10926,2
10928,1
10930,4
10934,3
10938,2
10940,2
10942,5
10944,2
10946,3
10948,1
10950,1
10958,1
10960,1
10962,1
10964,2
10966,1
10968,2
10970,3
10972,5
10974,2
10976,5
10978,4
10980,3
10982,3
10984,3
10986,10
10988,2
10990,2
10992,2
10994,4
10996,2
10998,2
11002,1
11004,2
11006,2
11008,2
11010,1
11014,1
11016,2
11018,5
11022,2
11026,3
11028,1
11032,1
11034,3
11036,1
11038,2
11042,1
11044,3
11046,1
11048,2
11050,3
11052,3
11054,1
11064,1
11066,4
11068,2
11070,4
11082,1
11086,1
11088,1
11090,3
11092,2
11094,1
11098,2
11100,1
11102,2
11106,3
11110,1
11114,3
11118,1
11130,1
11132,1
11134,1
11144,1
11146,2
11156,1
