value,count
5531,38
5532,24
5533,639
5534,473
5535,87
5536,22
5537,55
5538,8
5539,658
5540,21
5541,291
5542,16
5543,543
5544,25
5545,365
5546,30
5547,124
5548,22
5549,698
5550,29
5551,550
5552,14
5553,160
5554,10
5555,453
5556,29
5557,850
5558,26
5559,367
5560,9
5561,4295
5562,21
5563,595
5564,23
5565,67
5566,13
5567,243
5568,14
5569,47
5570,44
5571,209
5572,29
5573,271
5574,101
5575,137
5576,46
5577,125
5578,655
5579,386
5580,64
5581,162
5582,18
5583,865
5584,7
5585,636
5586,33
5587,404
5588,38
5589,128
5590,50
5591,49
5592,33
5593,238
5594,435
5595,239
5596,42
5597,1987
5598,87
5599,1260
5600,42
5601,1028
5602,351
5603,353
5604,77
5605,214
5606,930
5607,200
5608,72
5609,1195
5610,37
5611,1643
5612,109
5613,1122
5614,65
5615,1779
5616,38
5617,905
5618,56
5619,348
5620,134
5621,148
5622,65
5623,100
5624,43
5625,223
5626,73
5627,257
5628,147
5629,770
5630,126
5631,403
5632,107
5633,569
5634,197
5635,283
5636,221
5637,1820
5638,1529
5639,318
5640,150
5641,466
5642,89
5643,188
5644,92
5645,1484
5646,88
5647,399
5648,201
5649,638
5650,141
5651,693
5652,75
5653,727
5654,365
5655,380
5656,94
5657,277
5658,257
5659,425
5660,91
5661,167
5662,254
5663,1957
5664,135
5665,913
5666,1577
5667,6680
5668,228
5669,1566
5670,306
5671,483
5672,125
5673,768
5674,162
5675,241
5676,189
5677,3344
5678,147
5679,990
5680,58
5681,739
5682,244
5683,1098
5684,149
5685,1092
5686,1166
5687,4572
5688,113
5689,4652
5690,158
5691,1243
5692,50
5693,312
5694,264
5695,4096
5696,190
5697,1591
5698,291
5699,23108
5700,76
5701,4205
5702,1070
5703,1811
5704,177
5705,995
5706,773
5707,804
5708,263
5709,1526
5710,1423
5711,1608
5712,397
5713,7184
5714,13054
5715,1823
5716,668
5717,516
5718,748
5719,3275
5720,316
5721,2507
5722,3731
5723,20187
5724,230
5725,2287
5726,103
5727,4972
5728,64
5729,4871
5730,119
5731,25511
5732,67
5733,2846
5734,195
5735,9349
5736,114
5737,2979
5738,220
5739,45644
5740,112
5741,8339
5742,231
5743,2840
5744,284
5745,1431
5746,380
5747,19800
5748,376
5749,4975
5750,476
5751,990
5752,261
5753,3368
5754,660
5755,3314
5756,814
5757,2811
5758,5345
5759,5972
5760,458
5761,12978
5762,983
5763,5829
5764,265
5765,4264
5766,783
5767,21658
5768,219
5769,4576
5770,1076
5771,11922
5772,360
5773,10541
5774,10055
5775,2155
5776,437
5777,9593
5778,122
5779,1748
5780,107
5781,5141
5782,172
5783,868
5784,114
5785,29512
5786,325
5787,14398
5788,182
5789,128131
5790,445
5791,36464
5792,428
5793,1282
5794,1535
5795,13985
5796,226
5797,5902
5798,472
5799,64763
5800,410
5801,17397
5802,1230
5803,5813
5804,950
5805,1739
5806,9049
5807,1712
5808,641
5809,2418
5810,55
5811,6171
5812,60
5813,2837
5814,124
5815,22739
5816,238
5817,6397
5818,419
5819,13892
5820,348
5821,18195
5822,212
5823,7403
5824,90
5825,8558
5826,202
5827,13408
5828,211
5829,6458
5830,379
5831,1359
5832,356
5833,22435
5834,2080
5835,4965
5836,577
5837,21484
5838,496
5839,5621
5840,476
5841,2662
5842,329
5843,2590
5844,191
5845,7246
5846,394
5847,21364
5848,259
5849,6980
5850,534
5851,8613
5852,350
5853,419
5854,558
5855,2124
5856,556
5857,473
5858,424
5859,456
5860,267
5861,499
5862,344
5863,1142
5864,261
5865,1365
5866,442
5867,1576
5868,330
5869,1593
5870,626
5871,1209
5872,418
5873,4242
5874,796
5875,4069
5876,587
5877,14423
5878,2843
5879,14247
5880,453
5881,4457
5882,1150
5883,448
5884,729
5885,1427
5886,1637
5887,1170
5888,372
5889,2620
5890,319
5891,5258
5892,102
5893,14095
5894,1009
5895,1476
5896,285
5897,1103
5898,2183
5899,3086
5900,570
5901,3058
5902,3084
5903,2064
5904,715
5905,12399
5906,22231
5907,2985
5908,760
5909,4960
5910,506
5911,9864
5912,534
5913,2950
5914,2926
5915,3092
5916,885
5917,9972
5918,968
5919,16531
5920,297
5921,18296
5922,1214
5923,4275
5924,703
5925,1344
5926,3570
5927,553
5928,605
5929,1848
5930,2199
5931,1450
5932,660
5933,10435
5934,2379
5935,5303
5936,1270
5937,7711
5938,4219
5939,2442
5940,588
5941,986
5942,6156
5943,4951
5944,701
5945,1569
5946,1954
5947,18375
5948,907
5949,5314
5950,1855
5951,18624
5952,1199
5953,4830
5954,745
5955,2054
5956,443
5957,4253
5958,797
5959,9113
5960,330
5961,14572
5962,445
5963,7333
5964,232
5965,6829
5966,1181
5967,2045
5968,542
5969,4211
5970,2155
5971,6602
5972,895
5973,11413
5974,1333
5975,8051
5976,1132
5977,41398
5978,1261
5979,30206
5980,586
5981,8774
5982,2518
5983,1735
5984,904
5985,3184
5986,2716
5987,1329
5988,701
5989,9569
5990,2349
5991,5157
5992,851
5993,11531
5994,2633
5995,3788
5996,2130
5997,14210
5998,12366
5999,13020
6000,1646
6001,17436
6002,2161
6003,3660
6004,1064
6005,20802
6006,890
6007,5862
6008,508
6009,13355
6010,2549
6011,5522
6012,1213
6013,3968
6014,2291
6015,6806
6016,456
6017,4387
6018,2123
6019,20144
6020,380
6021,3934
6022,1619
6023,11252
6024,577
6025,5998
6026,2064
6027,11325
6028,762
6029,7020
6030,3109
6031,22078
6032,1038
6033,19682
6034,2635
6035,15371
6036,2149
6037,15563
6038,8781
6039,11287
6040,1751
6041,38452
6042,1845
6043,13175
6044,2679
6045,10863
6046,14988
6047,16295
6048,1843
6049,11667
6050,3388
6051,46012
6052,1339
6053,11695
6054,2304
6055,19519
6056,1027
6057,18197
6058,1687
6059,142932
6060,2177
6061,68963
6062,3096
6063,15135
6064,2446
6065,212241
6066,3722
6067,57942
6068,846
6069,8305
6070,8192
6071,15653
6072,1997
6073,8623
6074,69265
6075,7875
6076,2574
6077,43981
6078,1981
6079,11519
6080,1424
6081,12626
6082,7108
6083,27556
6084,859
6085,44815
6086,1903
6087,119646
6088,1197
6089,27266
6090,2579
6091,5476
6092,2086
6093,852
6094,3531
6095,10496
6096,1806
6097,5352
6098,14008
6099,32046
6100,1859
6101,14213
6102,1087
6103,112045
6104,1203
6105,11772
6106,1319
6107,35852
6108,873
6109,25342
6110,2428
6111,35644
6112,1762
6113,17901
6114,4403
6115,108086
6116,2644
6117,81948
6118,5139
6119,181921
6120,3056
6121,31572
6122,14316
6123,4910
6124,2479
6125,4131
6126,5986
6127,21926
6128,1503
6129,15865
6130,12762
6131,14514
6132,2597
6133,14476
6134,68252
6135,9711
6136,2673
6137,7116
6138,811
6139,35211
6140,459
6141,25502
6142,482
6143,8202
6144,1038
6145,67355
6146,1921
6147,18142
6148,2076
6149,13084
6150,2730
6151,19489
6152,2699
6153,26462
6154,3829
6155,26236
6156,3177
6157,96162
6158,10196
6159,27986
6160,2079
6161,23476
6162,2300
6163,6892
6164,2034
6165,2144
6166,5630
6167,6711
6168,1388
6169,7947
6170,3978
6171,6709
6172,2777
6173,4160
6174,5303
6175,8179
6176,1789
6177,18839
6178,4762
6179,57823
6180,1679
6181,57168
6182,5299
6183,29826
6184,1824
6185,30467
6186,5278
6187,85842
6188,2042
6189,36195
6190,6630
6191,20400
6192,2364
6193,10847
6194,8878
6195,7132
6196,2719
6197,7616
6198,9778
6199,3157
6200,2410
6201,9421
6202,7438
6203,6518
6204,1845
6205,38191
6206,7899
6207,53164
6208,1899
6209,148827
6210,7022
6211,31021
6212,1482
6213,2390
6214,7289
6215,5902
6216,2725
6217,2820
6218,30826
6219,11345
6220,3899
6221,11020
6222,2992
6223,3233
6224,1888
6225,2936
6226,7745
6227,10369
6228,3045
6229,2819
6230,10581
6231,4363
6232,3462
6233,13917
6234,33850
6235,9713
6236,10897
6237,5634
6238,178953
6239,26984
6240,12614
6241,8862
6242,57019
6243,13862
6244,5828
6245,30306
6246,1547
6247,11579
6248,1008
6249,17647
6250,1959
6251,52588
6252,3145
6253,25607
6254,3635
6255,57083
6256,1911
6257,62728
6258,2849
6259,67624
6260,3615
6261,246781
6262,2452
6263,59178
6264,1199
6265,23885
6266,3954
6267,56788
6268,3760
6269,19776
6270,6181
6271,17474
6272,2801
6273,11105
6274,2386
6275,18616
6276,1312
6277,26793
6278,2806
6279,7362
6280,3152
6281,67723
6282,4683
6283,30699
6284,7324
6285,32153
6286,12647
6287,13993
6288,4056
6289,92335
6290,10193
6291,46153
6292,5582
6293,87136
6294,6349
6295,139099
6296,2022
6297,236213
6298,11637
6299,68152
6300,4773
6301,5875
6302,16104
6303,8145
6304,5075
6305,41896
6306,16294
6307,45945
6308,4350
6309,101487
6310,13245
6311,128267
6312,5230
6313,35391
6314,14738
6315,31876
6316,3311
6317,17171
6318,6229
6319,85027
6320,2284
6321,22005
6322,22157
6323,24595
6324,6426
6325,19268
6326,166404
6327,64664
6328,7158
6329,43546
6330,5636
6331,162448
6332,2197
6333,142071
6334,16214
6335,184272
6336,5397
6337,86949
6338,29982
6339,494750
6340,6068
6341,162942
6342,6511
6343,44166
6344,4877
6345,7049
6346,6339
6347,30892
6348,4287
6349,24766
6350,7763
6351,18446
6352,3605
6353,18584
6354,9439
6355,55060
6356,5558
6357,89940
6358,13605
6359,87152
6360,5524
6361,98240
6362,69872
6363,23795
6364,8388
6365,17047
6366,9453
6367,30187
6368,3885
6369,27178
6370,9786
6371,192985
6372,7838
6373,44173
6374,21082
6375,14504
6376,5616
6377,39894
6378,6704
6379,22363
6380,3669
6381,12122
6382,17786
6383,69415
6384,4033
6385,49035
6386,7809
6387,80441
6388,4926
6389,16769
6390,12108
6391,55406
6392,7029
6393,20005
6394,4402
6395,131396
6396,1504
6397,22463
6398,5386
6399,15795
6400,4260
6401,23010
6402,9831
6403,51218
6404,7848
6405,16411
6406,62409
6407,61498
6408,5073
6409,21911
6410,19692
6411,76262
6412,4155
6413,43284
6414,43371
6415,175484
6416,9480
6417,50647
6418,193896
6419,85004
6420,11407
6421,107673
6422,7576
6423,101242
6424,3022
6425,132458
6426,4146
6427,127860
6428,4041
6429,52493
6430,19135
6431,30852
6432,5971
6433,24713
6434,69512
6435,13245
6436,8449
6437,23163
6438,7579
6439,31583
6440,7987
6441,55963
6442,12231
6443,43564
6444,2010
6445,134389
6446,5630
6447,57404
6448,2310
6449,43426
6450,9143
6451,53643
6452,5750
6453,33388
6454,13185
6455,68010
6456,4957
6457,77384
6458,46827
6459,57357
6460,4944
6461,17258
6462,2930
6463,36791
6464,3071
6465,20667
6466,9306
6467,72213
6468,7829
6469,28632
6470,15995
6471,25435
6472,6132
6473,18150
6474,11978
6475,23012
6476,5848
6477,13024
6478,7768
6479,73622
6480,5055
6481,32516
6482,10927
6483,199658
6484,3554
6485,63830
6486,13344
6487,35825
6488,6019
6489,33090
6490,3846
6491,13423
6492,2675
6493,44151
6494,8369
6495,43863
6496,3045
6497,114466
6498,15612
6499,109602
6500,9906
6501,39688
6502,13673
6503,45463
6504,3749
6505,77772
6506,9066
6507,62077
6508,4442
6509,27853
6510,5394
6511,127839
6512,12418
6513,28373
6514,11613
6515,54076
6516,6108
6517,26719
6518,10380
6519,143800
6520,7568
6521,33357
6522,9947
6523,310372
6524,3667
6525,41382
6526,11753
6527,88208
6528,15117
6529,41800
6530,16049
6531,80946
6532,8919
6533,102616
6534,12048
6535,204743
6536,4247
6537,143195
6538,14637
6539,120867
6540,8110
6541,100086
6542,33096
6543,25150
6544,4630
6545,29681
6546,11850
6547,33503
6548,4307
6549,44213
6550,11903
6551,37034
6552,7368
6553,51918
6554,20913
6555,18152
6556,12667
6557,121222
6558,25991
6559,49480
6560,12758
6561,24061
6562,27010
6563,29864
6564,15190
6565,50997
6566,29566
6567,114870
6568,13497
6569,109960
6570,10328
6571,109038
6572,15474
6573,45246
6574,33661
6575,97891
6576,9687
6577,103620
6578,27259
6579,130225
6580,21273
6581,43305
6582,17120
6583,182596
6584,6219
6585,167273
6586,29008
6587,453173
6588,11427
6589,420333
6590,42968
6591,220383
6592,13114
6593,151022
6594,43345
6595,438631
6596,10840
6597,210891
6598,44617
6599,136327
6600,25725
6601,412482
6602,78835
6603,94642
6604,16747
6605,881164
6606,43959
6607,276191
6608,12590
6609,116349
6610,67236
6611,48413
6612,16756
6613,92828
6614,394607
6615,23797
6616,22982
6617,99072
6618,7689
6619,32333
6620,12397
6621,81578
6622,14747
6623,83723
6624,13095
6625,239008
6626,27921
6627,95784
6628,12907
6629,568635
6630,17745
6631,278534
6632,15985
6633,104051
6634,28035
6635,250877
6636,16153
6637,113042
6638,72800
6639,79723
6640,11137
6641,367045
6642,10356
6643,90575
6644,20344
6645,541430
6646,36482
6647,167140
6648,9140
6649,1348113
6650,19528
6651,348063
6652,25735
6653,279642
6654,89172
6655,256133
6656,32578
6657,308270
6658,346719
6659,318233
6660,25253
6661,405909
6662,10931
6663,186910
6664,3824
6665,47351
6666,17821
6667,132782
6668,7750
6669,77406
6670,17616
6671,172851
6672,21048
6673,105929
6674,36707
6675,47238
6676,5869
6677,348436
6678,20394
6679,126136
6680,11034
6681,121262
6682,32344
6683,277893
6684,13829
6685,280263
6686,107465
6687,524077
6688,28452
6689,565064
6690,24978
6691,201324
6692,20002
6693,234976
6694,50899
6695,70649
6696,11456
6697,507467
6698,37015
6699,151571
6700,17427
6701,87092
6702,33870
6703,153164
6704,15745
6705,58855
6706,38747
6707,488082
6708,23330
6709,136124
6710,37969
6711,645570
6712,14194
6713,209029
6714,68737
6715,168935
6716,11651
6717,791970
6718,146045
6719,236047
6720,21450
6721,94510
6722,375619
6723,299117
6724,28657
6725,491837
6726,8921
6727,493381
6728,14580
6729,2012989
6730,12449
6731,882118
6732,4242
6733,229345
6734,13687
6735,36249
6736,14615
6737,17358
6738,41632
6739,90593
6740,8706
6741,37750
6742,206897
6743,40043
6744,14204
6745,134021
6746,49578
6747,93161
6748,8242
6749,349912
6750,5060
6751,244875
6752,5917
6753,117406
6754,6222
6755,60884
6756,12241
6757,63562
6758,14790
6759,96443
6760,8269
6761,111864
6762,11814
6763,23172
6764,12558
6765,40796
6766,18459
6767,24613
6768,11063
6769,107894
6770,33924
6771,23082
6772,20895
6773,121145
6774,87719
6775,46074
6776,16888
6777,142144
6778,267342
6779,115240
6780,19655
6781,110344
6782,36549
6783,43903
6784,4469
6785,102719
6786,5340
6787,111490
6788,2826
6789,191112
6790,10029
6791,167556
6792,8233
6793,165620
6794,21460
6795,59994
6796,18920
6797,119609
6798,28741
6799,109253
6800,17671
6801,201893
6802,24191
6803,58638
6804,5584
6805,47744
6806,28586
6807,33219
6808,8827
6809,36053
6810,28456
6811,19746
6812,7914
6813,25072
6814,20768
6815,57074
6816,6322
6817,62317
6818,20504
6819,135875
6820,8983
6821,74127
6822,47507
6823,25313
6824,14108
6825,11592
6826,90890
6827,24217
6828,16381
6829,5259
6830,35552
6831,69602
6832,15229
6833,10502
6834,29901
6835,179218
6836,16243
6837,32712
6838,30265
6839,242939
6840,11584
6841,47308
6842,28063
6843,176998
6844,12743
6845,30146
6846,42761
6847,117005
6848,13988
6849,25925
6850,16792
6851,85779
6852,6651
6853,37993
6854,43531
6855,173390
6856,15626
6857,90791
6858,49635
6859,403826
6860,16134
6861,131024
6862,39205
6863,32242
6864,7783
6865,19067
6866,70418
6867,18389
6868,10428
6869,19984
6870,46830
6871,12165
6872,12472
6873,20982
6874,21845
6875,58748
6876,16493
6877,72341
6878,43854
6879,138451
6880,16687
6881,179933
6882,62530
6883,26982
6884,19587
6885,17731
6886,43286
6887,13256
6888,16805
6889,26100
6890,50162
6891,18697
6892,10307
6893,75513
6894,82806
6895,15857
6896,16772
6897,101111
6898,91457
6899,22653
6900,22341
6901,207325
6902,101197
6903,38656
6904,18445
6905,240546
6906,53529
6907,65237
6908,11736
6909,43873
6910,209458
6911,60193
6912,25758
6913,62508
6914,878854
6915,126140
6916,40621
6917,39537
6918,21348
6919,242026
6920,7762
6921,49472
6922,50506
6923,801613
6924,11081
6925,149497
6926,26585
6927,1884414
6928,16236
6929,264828
6930,25789
6931,424520
6932,37623
6933,330749
6934,162485
6935,121667
6936,36963
6937,120485
6938,33140
6939,287970
6940,11083
6941,204371
6942,5297
6943,575976
6944,17624
6945,210628
6946,12381
6947,143998
6948,9093
6949,146739
6950,10984
6951,91460
6952,16226
6953,100932
6954,16100
6955,208502
6956,25441
6957,267638
6958,20432
6959,277730
6960,23744
6961,173262
6962,32531
6963,19320
6964,43529
6965,63401
6966,53096
6967,23923
6968,13568
6969,117839
6970,49375
6971,44476
6972,3960
6973,251117
6974,61063
6975,56170
6976,12446
6977,70100
6978,218170
6979,25154
6980,31005
6981,125655
6982,727560
6983,32615
6984,48150
6985,491792
6986,23111
6987,104111
6988,21559
6989,1185595
6990,29600
6991,242815
6992,18796
6993,26752
6994,26454
6995,90203
6996,13836
6997,36867
6998,55256
6999,79895
7000,21810
7001,35786
7002,30226
7003,44265
7004,28799
7005,97079
7006,37969
7007,90768
7008,20418
7009,204533
7010,56223
7011,115404
7012,34902
7013,130074
7014,52095
7015,204513
7016,30133
7017,558780
7018,31932
7019,183299
7020,15309
7021,117145
7022,67489
7023,81506
7024,24704
7025,166733
7026,85059
7027,149417
7028,28540
7029,158170
7030,56236
7031,37878
7032,18329
7033,286499
7034,27488
7035,55346
7036,20654
7037,359571
7038,32399
7039,88775
7040,14797
7041,116216
7042,52522
7043,60858
7044,16593
7045,59064
7046,54258
7047,129984
7048,19777
7049,154515
7050,51207
7051,329237
7052,21218
7053,344466
7054,58947
7055,256806
7056,19755
7057,106020
7058,106288
7059,648943
7060,24962
7061,286628
7062,27143
7063,1250972
7064,36192
7065,211643
7066,58826
7067,271181
7068,34403
7069,205070
7070,67758
7071,99741
7072,8240
7073,535093
7074,64033
7075,161801
7076,9324
7077,339245
7078,128068
7079,150457
7080,20667
7081,625395
7082,358890
7083,109261
7084,27076
7085,159618
7086,66540
7087,165980
7088,29689
7089,550371
7090,169671
7091,209747
7092,23820
7093,979888
7094,562325
7095,169876
7096,37062
7097,272697
7098,12167
7099,253104
7100,21171
7101,207885
7102,36480
7103,281907
7104,21070
7105,185216
7106,46903
7107,720235
7108,20405
7109,338696
7110,47587
7111,1427430
7112,13301
7113,971894
7114,113563
7115,391048
7116,23679
7117,163341
7118,150324
7119,105755
7120,22899
7121,48785
7122,26293
7123,156060
7124,21237
7125,102504
7126,69542
7127,101175
7128,25609
7129,101676
7130,61537
7131,83487
7132,28209
7133,205261
7134,37600
7135,125206
7136,16103
7137,486308
7138,144453
7139,164800
7140,18634
7141,1148477
7142,397325
7143,504304
7144,36437
7145,1142368
7146,28741
7147,349535
7148,9527
7149,256790
7150,25894
7151,65661
7152,13858
7153,40693
7154,61593
7155,42661
7156,22286
7157,51225
7158,139009
7159,33249
7160,24792
7161,33141
7162,444048
7163,186770
7164,47722
7165,91779
7166,38621
7167,281048
7168,17027
7169,103813
7170,26493
7171,96985
7172,13184
7173,35776
7174,47026
7175,80894
7176,12290
7177,48402
7178,62435
7179,130331
7180,33731
7181,87365
7182,62788
7183,186229
7184,29268
7185,58173
7186,77529
7187,41199
7188,25320
7189,53641
7190,43236
7191,95685
7192,17878
7193,64097
7194,40566
7195,150745
7196,21421
7197,116453
7198,48604
7199,224569
7200,15579
7201,93252
7202,77865
7203,27267
7204,30222
7205,78192
7206,136624
7207,41931
7208,24403
7209,56956
7210,95098
7211,61184
7212,23052
7213,44074
7214,83836
7215,64880
7216,13809
7217,89830
7218,84284
7219,62524
7220,21162
7221,30621
7222,306961
7223,150167
7224,33107
7225,38854
7226,971299
7227,238937
7228,59161
7229,56770
7230,36860
7231,425047
7232,28081
7233,166279
7234,98535
7235,628829
7236,32195
7237,109908
7238,44234
7239,29097
7240,8886
7241,124822
7242,58618
7243,42150
7244,17748
7245,37032
7246,78843
7247,44938
7248,26178
7249,91425
7250,69266
7251,127722
7252,36390
7253,65708
7254,60283
7255,35777
7256,33149
7257,376592
7258,178518
7259,66534
7260,41015
7261,607297
7262,370065
7263,136995
7264,46491
7265,304903
7266,52687
7267,139911
7268,18991
7269,420917
7270,126751
7271,188443
7272,44104
7273,142789
7274,390228
7275,89445
7276,47029
7277,93507
7278,74592
7279,162250
7280,26158
7281,142174
7282,119269
7283,179185
7284,45747
7285,114971
7286,341732
7287,358479
7288,95111
7289,227731
7290,39028
7291,580916
7292,82918
7293,100796
7294,126831
7295,212334
7296,18990
7297,114135
7298,89464
7299,126399
7300,23771
7301,143780
7302,73472
7303,418262
7304,15664
7305,314975
7306,73708
7307,281215
7308,12307
7309,202483
7310,67258
7311,191237
7312,23612
7313,78430
7314,67272
7315,184407
7316,36776
7317,49718
7318,109674
7319,468935
7320,27283
7321,100675
7322,139360
7323,359524
7324,39572
7325,82055
7326,109667
7327,394933
7328,27909
7329,216635
7330,33375
7331,153148
7332,11123
7333,135710
7334,80047
7335,215930
7336,23345
7337,175028
7338,275316
7339,464258
7340,36436
7341,387423
7342,617610
7343,497031
7344,73980
7345,229863
7346,492811
7347,258982
7348,66758
7349,254724
7350,27281
7351,286947
7352,36555
7353,107146
7354,32579
7355,145001
7356,48798
7357,189676
7358,36798
7359,354532
7360,12669
7361,244520
7362,29595
7363,603526
7364,38881
7365,151411
7366,31750
7367,375712
7368,18246
7369,126828
7370,52387
7371,182658
7372,39457
7373,96048
7374,45049
7375,468960
7376,34791
7377,192956
7378,99444
7379,1298839
7380,76270
7381,195997
7382,279845
7383,1703269
7384,37713
7385,317278
7386,141956
7387,3347396
7388,14132
7389,857898
7390,172132
7391,1777745
7392,41731
7393,712038
7394,365673
7395,21425
7396,31724
7397,142689
7398,18380
7399,50063
7400,5858
7401,235423
7402,13963
7403,121214
7404,7653
7405,117583
7406,18821
7407,48214
7408,19380
7409,136033
7410,32518
7411,56261
7412,53880
7413,22021
7414,62591
7415,75371
7416,22927
7417,20740
7418,107694
7419,56763
7420,46743
7421,38057
7422,22040
7423,51281
7424,13221
7425,19981
7426,31921
7427,51755
7428,15613
7429,51832
7430,31175
7431,87932
7432,62037
7433,52944
7434,56359
7435,26221
7436,53095
7437,134285
7438,124858
7439,33877
7440,52545
7441,180138
7442,30147
7443,37078
7444,11605
7445,107398
7446,48290
7447,42111
7448,6995
7449,100373
7450,114927
7451,32973
7452,20245
7453,126449
7454,196993
7455,48102
7456,26999
7457,25787
7458,66552
7459,60058
7460,17668
7461,19173
7462,41515
7463,112062
7464,25083
7465,39282
7466,92752
7467,140705
7468,23298
7469,44470
7470,84161
7471,263341
7472,28425
7473,65410
7474,141679
7475,123713
7476,61443
7477,56623
7478,242315
7479,311909
7480,30175
7481,80981
7482,33681
7483,607381
7484,6278
7485,171268
7486,83032
7487,99041
7488,15669
7489,114533
7490,100774
7491,98293
7492,24538
7493,81519
7494,72450
7495,134383
7496,60020
7497,87583
7498,129086
7499,32762
7500,49699
7501,116911
7502,112736
7503,79270
7504,21448
7505,175919
7506,49537
7507,119531
7508,21348
7509,309333
7510,162198
7511,248082
7512,21183
7513,105449
7514,143125
7515,195956
7516,26867
7517,127591
7518,119958
7519,237247
7520,41648
7521,163965
7522,572736
7523,198017
7524,37560
7525,117902
7526,209104
7527,398554
7528,38255
7529,102458
7530,139934
7531,717408
7532,35974
7533,204054
7534,94980
7535,450900
7536,30372
7537,174079
7538,138821
7539,1149030
7540,39852
7541,389819
7542,89883
7543,2246962
7544,23097
7545,552078
7546,102724
7547,291410
7548,24209
7549,366873
7550,161250
7551,167211
7552,39671
7553,215460
7554,543617
7555,215447
7556,115942
7557,329353
7558,1750117
7559,268971
7560,122239
7561,208699
7562,26784
7563,145418
7564,28009
7565,35441
7566,42046
7567,264636
7568,23436
7569,45721
7570,48235
7571,375619
7572,26796
7573,87325
7574,82807
7575,47510
7576,40917
7577,73022
7578,62981
7579,70264
7580,38779
7581,86390
7582,103589
7583,106839
7584,31358
7585,152350
7586,277443
7587,247358
7588,41293
7589,286217
7590,14092
7591,205074
7592,14116
7593,134770
7594,32473
7595,38254
7596,24820
7597,123391
7598,29208
7599,68375
7600,20226
7601,207774
7602,43615
7603,81480
7604,27112
7605,105108
7606,115536
7607,93331
7608,24797
7609,110284
7610,73816
7611,387295
7612,20892
7613,158990
7614,53094
7615,601324
7616,45118
7617,256309
7618,60716
7619,350520
7620,66018
7621,98140
7622,123212
7623,32629
7624,28860
7625,271361
7626,78431
7627,92554
7628,37386
7629,358882
7630,77409
7631,95268
7632,24541
7633,148947
7634,97044
7635,74015
7636,38318
7637,192300
7638,132565
7639,74346
7640,96347
7641,55237
7642,346519
7643,79571
7644,43083
7645,48600
7646,123474
7647,192229
7648,35769
7649,54839
7650,88968
7651,99824
7652,74457
7653,37235
7654,118657
7655,108429
7656,29592
7657,59882
7658,115240
7659,158028
7660,25239
7661,84379
7662,195861
7663,249024
7664,31058
7665,65314
7666,528068
7667,505431
7668,40540
7669,87379
7670,46350
7671,721853
7672,24048
7673,176959
7674,53948
7675,89769
7676,28266
7677,108371
7678,135748
7679,278676
7680,39995
7681,101781
7682,144509
7683,41170
7684,74468
7685,185088
7686,108638
7687,42052
7688,47865
7689,145960
7690,101722
7691,84246
7692,58957
7693,139559
7694,246803
7695,95495
7696,64192
7697,260687
7698,218985
7699,90647
7700,46658
7701,126755
7702,438169
7703,121561
7704,52724
7705,233695
7706,409273
7707,697975
7708,48433
7709,575968
7710,18737
7711,1293900
7712,64668
7713,235270
